攻角：-2.00
升力系数：0.3083 阻力系数： 0.0079
0.0000 
压力系数 坐标
1.01999 0.00000
0.99895 0.00050
0.92003 0.00125
0.82491 0.00250
0.65533 0.00500
0.56022 0.00750
0.37283 0.01000
0.12271 0.01500
0.06281 0.02500
-0.09746 0.05000
-0.38117 0.10000
-0.50300 0.12500
-0.59203 0.15000
-0.68431 0.17500
-0.68188 0.20000
-0.80937 0.22500
-0.90772 0.27500
-0.95467 0.32500
-0.96277 0.35000
-0.95305 0.37500
-0.97814 0.40000
-0.93362 0.42500
-0.89315 0.45000
-0.85835 0.47500
-0.80654 0.50000
-0.76728 0.52500
-0.75919 0.55000
-0.74381 0.57500
-0.52121 0.60000
-0.48154 0.62500
-0.46657 0.65000
-0.42650 0.67500
-0.37996 0.70000
-0.29537 0.75000
-0.21969 0.80000
-0.17678 0.82500
-0.16262 0.85000
-0.10677 0.87500
-0.08451 0.90000
-0.04322 0.92500
-0.01004 0.95000
0.10652 0.99000
压力系数 坐标
0.97750 0.00000
0.80306 0.00050
0.63753 0.00125
0.46026 0.00250
0.32022 0.00500
0.11260 0.00750
-0.03432 0.01000
-0.21078 0.01500
-0.31601 0.02500
-0.39291 0.05000
-0.47750 0.07500
-0.56816 0.12500
-0.59730 0.15000
-0.60620 0.17500
-0.62401 0.20000
-0.65558 0.22500
-0.64020 0.25000
-0.64910 0.27500
-0.61429 0.30000
-0.59406 0.32500
-0.64182 0.35000
-0.56856 0.37500
-0.52121 0.40000
-0.48640 0.42500
-0.47143 0.45000
-0.45686 0.47500
-0.29213 0.50000
-0.18164 0.52500
-0.16262 0.55000
-0.09989 0.57500
-0.04161 0.60000
0.01384 0.62500
0.03489 0.65000
0.09843 0.67500
0.16035 0.70000
0.21216 0.72500
0.24858 0.75000
0.31536 0.82500
0.34167 0.85000
0.33722 0.87500
0.34127 0.90000
0.33074 0.92500
0.28258 0.95000
0.26437 0.97500
0.16966 0.99000
压力系数 坐标
1.01068 0.06250
1.01757 0.08750
1.01109 0.11250
1.02161 0.13750
1.00907 0.16250
1.00219 0.18750
1.02485 0.21250
1.02728 0.23750
1.01635 0.26250
1.02121 0.28750
1.00664 0.31250
1.01999 0.33750
1.01635 0.36250
1.03537 0.38750
1.01878 0.41250
1.01149 0.43750
1.01918 0.45250
1.01433 0.46750
1.01352 0.48250
1.01878 0.49750
1.00947 0.51250
1.01271 0.52750
0.96171 0.54250
1.02890 0.55750
1.02040 0.57250
1.02404 0.58750
1.01757 0.60250
1.02647 0.61750
1.01878 0.63250
1.01109 0.64750
1.02647 0.66250
1.01149 0.67750
1.02040 0.69250
0.99045 0.70750
1.01028 0.72250
1.00907 0.73750
0.95969 0.74750
1.00542 0.75750
1.00583 0.76750
0.99166 0.77750
1.00988 0.78750
1.00502 0.79750
1.02647 0.80750
1.02202 0.81750
0.99773 0.82750
1.00664 0.83750
1.02728 0.84750
1.01392 0.85750
1.01271 0.86750
1.01433 0.87750
1.01757 0.88750
1.00947 0.89750
1.01352 0.90750
1.01433 0.91750
1.00016 0.92750
1.00947 0.93750
1.00745 0.94750
1.04913 0.95750
1.02445 0.96750
1.00988 0.97750
1.01028 0.98750
0.97790 0.99750
0.96009 1.00750
0.90546 1.01750
0.84313 1.02750
0.81237 1.03750
0.86377 1.04750
0.89615 1.05750
0.97669 1.06750
1.00016 1.07750
1.02768 1.08750
1.01149 1.09750
0.99490 1.10750
1.00219 1.11750
1.00704 1.12750
1.00623 1.13750
1.02566 1.15250
1.00988 1.16750
1.01797 1.18250
0.99895 1.19750
0.99935 1.21250
1.01190 1.22750
1.01392 1.24250
1.00826 1.25750
1.02202 1.27250
1.00502 1.28750
1.03092 1.30250
1.01797 1.31750
1.00421 1.33250
1.01716 1.34750
1.01918 1.36250
0.99652 1.37750
1.01068 1.39250
1.01716 1.40750
1.01149 1.42250
1.01797 1.43750
1.00826 1.46250
1.01797 1.48750
1.02728 1.51250
1.00340 1.53750
1.00421 1.56250
1.00664 1.58750
1.02445 1.61250
0.97466 1.63750
1.01433 1.66250
1.02849 1.68750
0.99935 1.71250
1.01028 1.73750
0.99409 1.76250
1.01595 1.78750
1.02323 1.81250
压力系数 坐标
-0.00761 0.62500
-0.03149 0.93750
-0.04444 1.25000
0.01708 1.56250
