攻角：-10.00
升力系数：-0.6497 阻力系数： 0.0446
0.0000 
压力系数 坐标
-0.80875 0.00000
-0.15466 0.00050
0.22190 0.00125
0.54426 0.00250
0.80263 0.00500
0.90166 0.00750
0.99662 0.01000
0.85561 0.01500
0.97950 0.02500
0.88251 0.05000
0.57197 0.10000
0.41018 0.12500
0.28099 0.15000
0.16322 0.17500
0.05522 0.20000
-0.03362 0.22500
-0.19582 0.27500
-0.30952 0.32500
-0.35150 0.35000
-0.37472 0.37500
-0.43463 0.40000
-0.42648 0.42500
-0.42037 0.45000
-0.42770 0.47500
-0.40325 0.50000
-0.37595 0.52500
-0.34946 0.55000
-0.32745 0.57500
-0.31197 0.60000
-0.29689 0.62500
-0.26917 0.65000
-0.25532 0.67500
-0.23942 0.70000
-0.15833 0.75000
-0.09475 0.80000
-0.07804 0.82500
-0.09068 0.85000
-0.05685 0.87500
-0.06215 0.90000
-0.04177 0.92500
-0.03892 0.95000
0.00876 0.99000
压力系数 坐标
-1.21791 0.00000
-1.96980 0.00050
-2.25956 0.00125
-2.51304 0.00250
-2.68217 0.00500
-2.87085 0.00750
-2.84762 0.01000
-2.57988 0.01500
-2.41157 0.02500
-2.17805 0.05000
-1.96736 0.07500
-1.59936 0.12500
-1.53863 0.15000
-1.47098 0.17500
-1.34832 0.20000
-1.37440 0.22500
-1.29697 0.25000
-1.23176 0.27500
-1.12703 0.30000
-1.04593 0.32500
-1.05612 0.35000
-0.91063 0.37500
-0.79041 0.40000
-0.68812 0.42500
-0.58134 0.45000
-0.45868 0.47500
-0.33601 0.50000
-0.22394 0.52500
-0.18115 0.55000
-0.13836 0.57500
-0.12246 0.60000
-0.13102 0.62500
-0.15384 0.65000
-0.13306 0.67500
-0.12695 0.70000
-0.11635 0.72500
-0.10535 0.75000
-0.10372 0.82500
-0.09068 0.85000
-0.09231 0.87500
-0.06011 0.90000
-0.05074 0.92500
-0.03240 0.95000
-0.00224 0.97500
0.02506 0.99000
压力系数 坐标
1.00762 0.06250
1.01129 0.08750
0.99947 0.11250
1.02392 0.13750
0.99988 0.16250
0.99947 0.18750
1.01618 0.21250
1.01088 0.23750
1.00436 0.26250
1.01781 0.28750
1.00477 0.31250
1.01414 0.33750
1.00762 0.36250
1.02351 0.38750
1.01985 0.41250
1.00884 0.43750
1.01699 0.45250
1.00844 0.46750
1.00966 0.48250
1.01822 0.49750
1.00558 0.51250
1.00721 0.52750
0.95749 0.54250
1.02311 0.55750
1.01292 0.57250
1.01699 0.58750
1.00762 0.60250
1.01659 0.61750
1.02107 0.63250
1.00640 0.64750
1.01496 0.66250
1.00721 0.67750
1.01414 0.69250
0.99458 0.70750
1.00558 0.72250
1.00558 0.73750
0.95953 0.74750
1.00110 0.75750
1.00232 0.76750
0.98724 0.77750
1.00110 0.78750
1.00151 0.79750
1.02229 0.80750
1.01699 0.81750
0.99336 0.82750
0.99702 0.83750
1.01577 0.84750
1.00477 0.85750
1.00069 0.86750
0.99988 0.87750
1.00558 0.88750
1.00069 0.89750
1.00151 0.90750
0.98928 0.91750
0.95668 0.92750
0.95912 0.93750
0.94690 0.94750
0.97502 0.95750
0.93753 0.96750
0.90941 0.97750
0.90329 0.98750
0.86621 0.99750
0.87273 1.00750
0.86580 1.01750
0.83890 1.02750
0.80426 1.03750
0.81445 1.04750
0.78307 1.05750
0.77777 1.06750
0.76922 1.07750
0.79285 1.08750
0.78552 1.09750
0.77044 1.10750
0.79448 1.11750
0.80793 1.12750
0.79896 1.13750
0.83850 1.15250
0.84828 1.16750
0.87354 1.18250
0.88088 1.19750
0.91267 1.21250
0.93997 1.22750
0.96524 1.24250
0.98439 1.25750
1.00599 1.27250
0.99499 1.28750
1.00314 1.30250
1.00884 1.31750
1.00477 1.33250
1.01170 1.34750
1.01496 1.36250
0.99213 1.37750
1.00844 1.39250
1.00803 1.40750
1.00925 1.42250
1.00884 1.43750
1.00110 1.46250
1.01781 1.48750
1.02025 1.51250
1.00192 1.53750
0.99743 1.56250
1.00192 1.58750
1.01985 1.61250
0.97706 1.63750
1.00925 1.66250
1.02270 1.68750
0.99621 1.71250
1.00721 1.73750
0.99295 1.76250
1.00762 1.78750
1.01659 1.81250
压力系数 坐标
-0.04544 0.62500
-0.06256 0.93750
-0.04748 1.25000
0.03036 1.56250
