攻角：1.00
升力系数：0.6873 阻力系数： 0.0081
0.0000 
压力系数 坐标
0.84429 0.00000
0.59985 0.00050
0.42616 0.00125
0.23479 0.00250
-0.05186 0.00500
-0.17006 0.00750
-0.37350 0.01000
-0.60387 0.01500
-0.62357 0.02500
-0.72287 0.05000
-0.88208 0.10000
-0.95163 0.12500
-1.00350 0.15000
-1.06581 0.17500
-1.01958 0.20000
-1.14622 0.22500
-1.20774 0.27500
-1.21095 0.32500
-1.20653 0.35000
-1.17437 0.37500
-1.18241 0.40000
-1.12331 0.42500
-1.07064 0.45000
-1.03084 0.47500
-0.99184 0.50000
-0.96249 0.52500
-0.89897 0.55000
-0.65452 0.57500
-0.63724 0.60000
-0.58738 0.62500
-0.55321 0.65000
-0.50014 0.67500
-0.44426 0.70000
-0.34455 0.75000
-0.24766 0.80000
-0.20183 0.82500
-0.18414 0.85000
-0.12423 0.87500
-0.09890 0.90000
-0.04865 0.92500
-0.01166 0.95000
0.11338 0.99000
压力系数 坐标
0.97616 0.00000
1.03365 0.00050
0.99707 0.00125
0.93033 0.00250
0.86560 0.00500
0.72810 0.00750
0.59784 0.01000
0.39883 0.01500
0.26052 0.02500
0.13187 0.05000
-0.01568 0.07500
-0.18816 0.12500
-0.24444 0.15000
-0.27982 0.17500
-0.31480 0.20000
-0.36867 0.22500
-0.37149 0.25000
-0.39320 0.27500
-0.37430 0.30000
-0.37149 0.32500
-0.43742 0.35000
-0.38033 0.37500
-0.33370 0.40000
-0.30234 0.42500
-0.27982 0.45000
-0.26615 0.47500
-0.24404 0.50000
-0.22514 0.52500
-0.01608 0.55000
0.01126 0.57500
0.05146 0.60000
0.09126 0.62500
0.10574 0.65000
0.16283 0.67500
0.21590 0.70000
0.26535 0.72500
0.29590 0.75000
0.35661 0.82500
0.37551 0.85000
0.36827 0.87500
0.36907 0.90000
0.35943 0.92500
0.30234 0.95000
0.27701 0.97500
0.16524 0.99000
压力系数 坐标
1.01073 0.06250
1.01556 0.08750
1.00189 0.11250
1.02722 0.13750
1.01797 0.16250
1.00269 0.18750
1.02521 0.21250
1.01958 0.23750
1.01395 0.26250
1.02280 0.28750
1.01797 0.31250
1.01797 0.33750
1.02440 0.36250
1.02722 0.38750
1.01918 0.41250
1.01556 0.43750
1.02199 0.45250
1.01636 0.46750
1.01274 0.48250
1.02842 0.49750
1.01395 0.51250
1.01516 0.52750
0.96611 0.54250
1.03084 0.55750
1.02119 0.57250
1.02682 0.58750
1.01998 0.60250
1.02481 0.61750
1.02561 0.63250
1.00953 0.64750
1.01998 0.66250
1.01194 0.67750
1.02159 0.69250
1.00551 0.70750
1.01234 0.72250
1.01516 0.73750
0.96048 0.74750
1.01033 0.75750
1.00832 0.76750
0.99948 0.77750
1.01355 0.78750
1.00631 0.79750
1.02842 0.80750
1.01958 0.81750
0.99948 0.82750
1.00792 0.83750
1.02842 0.84750
1.01274 0.85750
1.01234 0.86750
1.01636 0.87750
1.02038 0.88750
1.01194 0.89750
1.01837 0.90750
1.01677 0.91750
1.00350 0.92750
1.00229 0.93750
0.96892 0.94750
0.94038 0.95750
0.86520 0.96750
0.82660 0.97750
0.83745 0.98750
0.85876 0.99750
0.93033 1.00750
0.99304 1.01750
1.00149 1.02750
1.00028 1.03750
1.01677 1.04750
1.00551 1.05750
1.02038 1.06750
1.01234 1.07750
1.02802 1.08750
1.01395 1.09750
0.99546 1.10750
0.99586 1.11750
1.00953 1.12750
0.99988 1.13750
1.02641 1.15250
1.00953 1.16750
1.01395 1.18250
1.00229 1.19750
1.00149 1.21250
1.01556 1.22750
1.01234 1.24250
1.01636 1.25750
1.02320 1.27250
1.01475 1.28750
1.01114 1.30250
1.01878 1.31750
1.01395 1.33250
1.01475 1.34750
1.01837 1.36250
0.99827 1.37750
1.01154 1.39250
1.01516 1.40750
1.01435 1.42250
1.02641 1.43750
1.00792 1.46250
1.02440 1.48750
1.02400 1.51250
0.99586 1.53750
1.00390 1.56250
1.00872 1.58750
1.02641 1.61250
0.97535 1.63750
1.01435 1.66250
1.02923 1.68750
0.99867 1.71250
1.02159 1.73750
0.99747 1.76250
1.01435 1.78750
1.02199 1.81250
压力系数 坐标
0.00563 0.62500
-0.01849 0.93750
-0.04664 1.25000
0.01809 1.56250
