 
 
 
攻角：-8.00
升力系数：-0.4576 阻力系数： 0.0114
 
0.0000 
 
 
压力系数 坐标
-0.12706 0.00000
0.36564 0.00050
0.63013 0.00125
0.82840 0.00250
0.96361 0.00500
1.00040 0.00750
1.00960 0.01000
0.94153 0.01500
0.87796 0.02500
0.74337 0.05000
0.40028 0.10000
0.24515 0.12500
0.11494 0.15000
-0.00555 0.17500
-0.08343 0.20000
-0.19349 0.22500
-0.34087 0.27500
-0.44623 0.32500
-0.48885 0.35000
-0.50203 0.37500
-0.53923 0.40000
-0.53883 0.42500
-0.52779 0.45000
-0.52135 0.47500
-0.50019 0.50000
-0.46361 0.52500
-0.43029 0.55000
-0.40341 0.57500
-0.38113 0.60000
-0.32564 0.62500
-0.28169 0.65000
-0.25584 0.67500
-0.22845 0.70000
-0.17602 0.75000
-0.12451 0.80000
-0.09835 0.82500
-0.08005 0.85000
-0.05082 0.87500
-0.03887 0.90000
-0.00943 0.92500
0.01745 0.95000
0.11198 0.99000
 
 
压力系数 坐标
-0.46749 0.00000
-1.11687 0.00050
-1.40394 0.00125
-1.66772 0.00250
-1.86026 0.00500
-2.08408 0.00750
-2.11321 0.01000
-1.99854 0.01500
-1.90227 0.02500
-1.75408 0.05000
-1.61437 0.07500
-1.41529 0.12500
-1.34324 0.15000
-1.31922 0.17500
-1.17982 0.20000
-1.26505 0.22500
-1.23020 0.25000
-1.16940 0.27500
-1.08559 0.30000
-1.01998 0.32500
-1.02121 0.35000
-0.92003 0.37500
-0.83388 0.40000
-0.76734 0.42500
-0.69018 0.45000
-0.60321 0.47500
-0.51001 0.50000
-0.40832 0.52500
-0.32697 0.55000
-0.24940 0.57500
-0.17377 0.60000
-0.10785 0.62500
-0.05931 0.65000
-0.00964 0.67500
0.02940 0.70000
0.06016 0.72500
0.08541 0.75000
0.14090 0.82500
0.16369 0.85000
0.17820 0.87500
0.19711 0.90000
0.21019 0.92500
0.21438 0.95000
0.21827 0.97500
0.19282 0.99000
 
 
压力系数 坐标
1.01113 0.06250
1.01062 0.08750
1.01082 0.11250
1.01164 0.13750
1.01297 0.16250
1.00735 0.18750
1.01440 0.21250
1.01236 0.23750
1.00970 0.26250
1.01266 0.28750
1.00694 0.31250
1.01328 0.33750
1.01225 0.36250
1.01583 0.38750
1.01430 0.41250
1.01021 0.43750
1.01420 0.45250
1.01174 0.46750
1.01041 0.48250
1.01644 0.49750
1.01154 0.51250
1.01164 0.52750
0.99754 0.54250
1.01501 0.55750
1.00980 0.57250
1.01358 0.58750
1.01317 0.60250
1.01144 0.61750
1.01430 0.63250
1.00847 0.64750
1.01041 0.66250
1.00939 0.67750
1.01215 0.69250
1.00214 0.70750
1.00909 0.72250
1.00939 0.73750
0.99611 0.74750
1.00786 0.75750
1.00949 0.76750
1.00030 0.77750
1.00765 0.78750
1.00694 0.79750
1.01358 0.80750
1.01093 0.81750
1.00500 0.82750
1.00694 0.83750
1.01420 0.84750
1.01001 0.85750
1.00786 0.86750
1.01052 0.87750
1.01093 0.88750
1.00633 0.89750
1.01021 0.90750
1.00909 0.91750
1.00367 0.92750
1.00868 0.93750
1.00939 0.94750
1.01859 0.95750
1.01297 0.96750
1.00561 0.97750
1.00878 0.98750
1.00418 0.99750
1.01103 1.00750
1.01154 1.01750
1.00275 1.02750
1.00316 1.03750
1.00827 1.04750
1.00244 1.05750
1.00019 1.06750
0.99273 1.07750
0.98630 1.08750
0.95717 1.09750
0.92385 1.10750
0.89830 1.11750
0.87551 1.12750
0.84802 1.13750
0.85272 1.15250
0.88471 1.16750
0.93601 1.18250
0.97894 1.19750
0.99560 1.21250
1.00653 1.22750
1.00755 1.24250
1.00837 1.25750
1.00898 1.27250
1.00561 1.28750
1.00765 1.30250
1.00868 1.31750
1.00561 1.33250
1.00765 1.34750
1.00868 1.36250
1.00193 1.37750
1.00643 1.39250
1.00653 1.40750
1.00643 1.42250
1.00817 1.43750
1.00612 1.46250
1.01246 1.48750
1.01338 1.51250
1.00755 1.53750
1.00673 1.56250
1.00653 1.58750
1.01103 1.61250
0.98793 1.63750
1.01052 1.66250
1.01358 1.68750
1.00254 1.71250
1.00735 1.73750
1.00367 1.76250
1.00970 1.78750
1.01195 1.81250
 
 
压力系数 坐标
-0.02895 0.62500
-0.04684 0.93750
-0.03989 1.25000
0.02358 1.56250
