 
 
 
攻角：-6.00
升力系数：-0.2076 阻力系数： 0.0075
 
0.0000 
 
 
压力系数 坐标
0.46915 0.00000
0.78032 0.00050
0.91837 0.00125
0.99649 0.00250
1.01490 0.00500
0.99884 0.00750
0.92726 0.01000
0.82388 0.01500
0.69473 0.02500
0.53255 0.05000
0.17771 0.10000
0.02862 0.12500
-0.09460 0.15000
-0.21117 0.17500
-0.26772 0.20000
-0.38624 0.22500
-0.51979 0.27500
-0.60916 0.32500
-0.64556 0.35000
-0.64945 0.37500
-0.67982 0.40000
-0.67092 0.42500
-0.65006 0.45000
-0.63544 0.47500
-0.60599 0.50000
-0.56478 0.52500
-0.53144 0.55000
-0.49596 0.57500
-0.42755 0.60000
-0.36251 0.62500
-0.35300 0.65000
-0.31691 0.67500
-0.28316 0.70000
-0.21946 0.75000
-0.15749 0.80000
-0.12701 0.82500
-0.10431 0.85000
-0.07108 0.87500
-0.05533 0.90000
-0.02097 0.92500
0.01042 0.95000
0.11575 0.99000
 
 
压力系数 坐标
0.22189 0.00000
-0.28398 0.00050
-0.55323 0.00125
-0.80621 0.00250
-0.99825 0.00500
-1.23631 0.00750
-1.32026 0.01000
-1.34204 0.01500
-1.32681 0.02500
-1.27230 0.05000
-1.21974 0.07500
-1.13988 0.12500
-1.11452 0.15000
-1.09172 0.17500
-1.07709 0.20000
-1.07137 0.22500
-1.05807 0.25000
-1.01328 0.27500
-0.96481 0.30000
-0.87902 0.32500
-0.89180 0.35000
-0.80468 0.37500
-0.73269 0.40000
-0.68176 0.42500
-0.62133 0.45000
-0.54770 0.47500
-0.46620 0.50000
-0.36834 0.52500
-0.29605 0.55000
-0.22600 0.57500
-0.15217 0.60000
-0.08284 0.62500
-0.02731 0.65000
0.03138 0.67500
0.08895 0.70000
0.13569 0.72500
0.17291 0.75000
0.25277 0.82500
0.27384 0.85000
0.28273 0.87500
0.28948 0.90000
0.28713 0.92500
0.26586 0.95000
0.25154 0.97500
0.19694 0.99000
 
 
压力系数 坐标
1.01541 0.06250
1.01439 0.08750
1.01408 0.11250
1.01429 0.13750
1.01684 0.16250
1.01040 0.18750
1.01858 0.21250
1.01664 0.23750
1.01510 0.26250
1.01674 0.28750
1.01234 0.31250
1.01551 0.33750
1.01643 0.36250
1.01981 0.38750
1.01868 0.41250
1.01531 0.43750
1.01786 0.45250
1.01786 0.46750
1.01418 0.48250
1.01899 0.49750
1.01480 0.51250
1.01449 0.52750
1.00109 0.54250
1.01981 0.55750
1.01429 0.57250
1.01889 0.58750
1.01613 0.60250
1.01541 0.61750
1.01827 0.63250
1.01255 0.64750
1.01664 0.66250
1.01347 0.67750
1.01643 0.69250
1.00600 0.70750
1.01316 0.72250
1.01367 0.73750
0.99915 0.74750
1.01112 0.75750
1.01234 0.76750
1.00508 0.77750
1.01122 0.78750
1.00968 0.79750
1.01807 0.80750
1.01459 0.81750
1.00866 0.82750
1.01132 0.83750
1.01705 0.84750
1.01408 0.85750
1.01050 0.86750
1.01500 0.87750
1.01449 0.88750
1.01050 0.89750
1.01418 0.90750
1.01347 0.91750
1.00866 0.92750
1.01255 0.93750
1.01244 0.94750
1.02257 0.95750
1.01592 0.96750
1.00968 0.97750
1.01152 0.98750
1.00754 0.99750
1.01357 1.00750
1.01510 1.01750
1.00386 1.02750
1.00672 1.03750
1.01152 1.04750
1.00539 1.05750
0.99639 1.06750
0.97226 1.07750
0.93759 1.08750
0.87961 1.09750
0.84730 1.10750
0.85374 1.11750
0.89055 1.12750
0.95119 1.13750
0.99946 1.15250
1.00897 1.16750
1.00927 1.18250
1.00743 1.19750
1.00723 1.21250
1.01152 1.22750
1.01030 1.24250
1.01173 1.25750
1.01204 1.27250
1.00764 1.28750
1.01060 1.30250
1.01163 1.31750
1.00989 1.33250
1.01071 1.34750
1.00856 1.36250
1.00539 1.37750
1.00958 1.39250
1.00968 1.40750
1.01009 1.42250
1.01091 1.43750
1.00938 1.46250
1.01643 1.48750
1.01735 1.51250
1.01163 1.53750
1.01050 1.56250
1.01265 1.58750
1.01572 1.61250
0.99056 1.63750
1.01377 1.66250
1.01643 1.68750
1.00549 1.71250
1.00979 1.73750
1.00682 1.76250
1.01244 1.78750
1.01521 1.81250
 
 
压力系数 坐标
-0.01780 0.62500
-0.03877 0.93750
-0.03897 1.25000
0.02177 1.56250
