 
 
 
攻角：-8.00
升力系数：-0.4571 阻力系数： 0.0111
 
0.0000 
 
 
压力系数 坐标
-0.12376 0.00000
0.36777 0.00050
0.63240 0.00125
0.82914 0.00250
0.96319 0.00500
0.99990 0.00750
1.00828 0.01000
0.94018 0.01500
0.87546 0.02500
0.74130 0.05000
0.39640 0.10000
0.24169 0.12500
0.11020 0.15000
-0.00852 0.17500
-0.08899 0.20000
-0.19922 0.22500
-0.34616 0.27500
-0.45107 0.32500
-0.49432 0.35000
-0.50720 0.37500
-0.54494 0.40000
-0.54453 0.42500
-0.53215 0.45000
-0.52643 0.47500
-0.50536 0.50000
-0.46886 0.52500
-0.43532 0.55000
-0.40792 0.57500
-0.38583 0.60000
-0.32939 0.62500
-0.28593 0.65000
-0.25965 0.67500
-0.23225 0.70000
-0.18010 0.75000
-0.12836 0.80000
-0.10136 0.82500
-0.08296 0.85000
-0.05341 0.87500
-0.04195 0.90000
-0.01281 0.92500
0.01459 0.95000
0.10621 0.99000
 
 
压力系数 坐标
-0.46528 0.00000
-1.11438 0.00050
-1.40253 0.00125
-1.66583 0.00250
-1.85929 0.00500
-2.08281 0.00750
-2.11359 0.01000
-1.99948 0.01500
-1.90490 0.02500
-1.75724 0.05000
-1.61879 0.07500
-1.42124 0.12500
-1.34813 0.15000
-1.32338 0.17500
-1.18412 0.20000
-1.26980 0.22500
-1.23402 0.25000
-1.17389 0.27500
-1.09056 0.30000
-1.02450 0.32500
-1.02624 0.35000
-0.92531 0.37500
-0.83963 0.40000
-0.77173 0.42500
-0.69525 0.45000
-0.60782 0.47500
-0.51508 0.50000
-0.41344 0.52500
-0.33184 0.55000
-0.25372 0.57500
-0.17856 0.60000
-0.11251 0.62500
-0.06302 0.65000
-0.01271 0.67500
0.02625 0.70000
0.05723 0.72500
0.08187 0.75000
0.14036 0.82500
0.16357 0.85000
0.17666 0.87500
0.19629 0.90000
0.21010 0.92500
0.21337 0.95000
0.21613 0.97500
0.19077 0.99000
 
 
压力系数 坐标
1.01186 0.06250
1.01125 0.08750
1.01033 0.11250
1.01176 0.13750
1.01196 0.16250
1.00603 0.18750
1.01391 0.21250
1.01176 0.23750
1.01145 0.26250
1.01370 0.28750
1.00838 0.31250
1.01247 0.33750
1.01268 0.36250
1.01534 0.38750
1.01513 0.41250
1.01186 0.43750
1.01401 0.45250
1.01166 0.46750
1.01053 0.48250
1.01432 0.49750
1.01043 0.51250
1.01033 0.52750
0.99734 0.54250
1.01718 0.55750
1.00992 0.57250
1.01442 0.58750
1.01155 0.60250
1.01462 0.61750
1.01432 0.63250
1.00900 0.64750
1.01258 0.66250
1.01043 0.67750
1.01258 0.69250
1.00245 0.70750
1.00818 0.72250
1.00828 0.73750
0.99571 0.74750
1.00777 0.75750
1.00849 0.76750
1.00031 0.77750
1.00716 0.78750
1.00685 0.79750
1.01309 0.80750
1.01115 0.81750
1.00460 0.82750
1.00746 0.83750
1.01247 0.84750
1.01033 0.85750
1.00644 0.86750
1.01033 0.87750
1.00992 0.88750
1.00654 0.89750
1.00910 0.90750
1.00930 0.91750
1.00378 0.92750
1.00787 0.93750
1.00808 0.94750
1.01738 0.95750
1.01207 0.96750
1.00470 0.97750
1.00849 0.98750
1.00286 0.99750
1.00941 1.00750
1.01094 1.01750
1.00184 1.02750
1.00225 1.03750
1.00675 1.04750
0.99898 1.05750
0.99816 1.06750
0.98926 1.07750
0.98231 1.08750
0.95624 1.09750
0.92536 1.10750
0.89448 1.11750
0.87229 1.12750
0.85439 1.13750
0.85521 1.15250
0.89018 1.16750
0.93834 1.18250
0.98558 1.19750
1.00051 1.21250
1.00951 1.22750
1.00767 1.24250
1.00808 1.25750
1.00951 1.27250
1.00624 1.28750
1.00665 1.30250
1.00808 1.31750
1.00634 1.33250
1.00706 1.34750
1.00777 1.36250
1.00164 1.37750
1.00532 1.39250
1.00552 1.40750
1.00573 1.42250
1.00746 1.43750
1.00603 1.46250
1.01268 1.48750
1.01401 1.51250
1.00798 1.53750
1.00665 1.56250
1.00798 1.58750
1.01186 1.61250
0.98589 1.63750
1.01043 1.66250
1.01278 1.68750
1.00205 1.71250
1.00695 1.73750
1.00348 1.76250
1.00859 1.78750
1.01063 1.81250
 
 
压力系数 坐标
-0.03204 0.62500
-0.04819 0.93750
-0.04267 1.25000
0.01807 1.56250
