 
 
 
攻角：-3.00
升力系数：0.1778 阻力系数： 0.0075
 
0.0000 
 
 
压力系数 坐标
0.96102 0.00000
1.01384 0.00050
0.99146 0.00125
0.93360 0.00250
0.79882 0.00500
0.71919 0.00750
0.55498 0.01000
0.42907 0.01500
0.24873 0.02500
0.08180 0.05000
-0.23482 0.10000
-0.35932 0.12500
-0.46315 0.15000
-0.56405 0.17500
-0.59248 0.20000
-0.70790 0.22500
-0.81475 0.27500
-0.87463 0.32500
-0.89882 0.35000
-0.88693 0.37500
-0.90185 0.40000
-0.87977 0.42500
-0.84560 0.45000
-0.81636 0.47500
-0.77584 0.50000
-0.73421 0.52500
-0.69832 0.55000
-0.55962 0.57500
-0.53079 0.60000
-0.47575 0.62500
-0.45589 0.65000
-0.40841 0.67500
-0.36365 0.70000
-0.28392 0.75000
-0.20962 0.80000
-0.17293 0.82500
-0.14491 0.85000
-0.10590 0.87500
-0.08281 0.90000
-0.04299 0.92500
-0.00549 0.95000
0.11214 0.99000
 
 
压力系数 坐标
0.85729 0.00000
0.59943 0.00050
0.40357 0.00125
0.20156 0.00250
0.03906 0.00500
-0.18281 0.00750
-0.31264 0.01000
-0.47534 0.01500
-0.55004 0.02500
-0.60709 0.05000
-0.66324 0.07500
-0.71304 0.12500
-0.72705 0.15000
-0.73975 0.17500
-0.74620 0.20000
-0.76989 0.22500
-0.77564 0.25000
-0.74913 0.27500
-0.70548 0.30000
-0.68048 0.32500
-0.68794 0.35000
-0.64278 0.37500
-0.60387 0.40000
-0.55710 0.42500
-0.46778 0.45000
-0.41355 0.47500
-0.35327 0.50000
-0.26688 0.52500
-0.20680 0.55000
-0.14672 0.57500
-0.08190 0.60000
-0.01688 0.62500
0.03080 0.65000
0.08251 0.67500
0.14158 0.70000
0.18775 0.72500
0.22323 0.75000
0.30105 0.82500
0.32192 0.85000
0.32535 0.87500
0.32756 0.90000
0.31900 0.92500
0.28684 0.95000
0.26446 0.97500
0.18896 0.99000
 
 
压力系数 坐标
1.01233 0.06250
1.01334 0.08750
1.01334 0.11250
1.01354 0.13750
1.01434 0.16250
1.00860 0.18750
1.01525 0.21250
1.01334 0.23750
1.01303 0.26250
1.01455 0.28750
1.00920 0.31250
1.01313 0.33750
1.01445 0.36250
1.01686 0.38750
1.01616 0.41250
1.01313 0.43750
1.01465 0.45250
1.01293 0.46750
1.01132 0.48250
1.01616 0.49750
1.01193 0.51250
1.01253 0.52750
0.99862 0.54250
1.01555 0.55750
1.01082 0.57250
1.01555 0.58750
1.01384 0.60250
1.01334 0.61750
1.01354 0.63250
1.00900 0.64750
1.01162 0.66250
1.01122 0.67750
1.01364 0.69250
1.00265 0.70750
1.01011 0.72250
1.01102 0.73750
0.99670 0.74750
1.00860 0.75750
1.01011 0.76750
1.00346 0.77750
1.00830 0.78750
1.00850 0.79750
1.01465 0.80750
1.01303 0.81750
1.00648 0.82750
1.00850 0.83750
1.01424 0.84750
1.01102 0.85750
1.00799 0.86750
1.01162 0.87750
1.01193 0.88750
1.00820 0.89750
1.01132 0.90750
1.01061 0.91750
1.00447 0.92750
1.00779 0.93750
1.00941 0.94750
1.01999 0.95750
1.01324 0.96750
1.00719 0.97750
1.00951 0.98750
1.00547 0.99750
1.01031 1.00750
1.00436 1.01750
0.96888 1.02750
0.90658 1.03750
0.86576 1.04750
0.83572 1.05750
0.86667 1.06750
0.91576 1.07750
0.97826 1.08750
1.00436 1.09750
1.00326 1.10750
1.00255 1.11750
1.00598 1.12750
1.00557 1.13750
1.00920 1.15250
1.00648 1.16750
1.00658 1.18250
1.00487 1.19750
1.00457 1.21250
1.00820 1.22750
1.00890 1.24250
1.00941 1.25750
1.00961 1.27250
1.00830 1.28750
1.00759 1.30250
1.00840 1.31750
1.00779 1.33250
1.00749 1.34750
1.00719 1.36250
1.00305 1.37750
1.00809 1.39250
1.00779 1.40750
1.00779 1.42250
1.00900 1.43750
1.00678 1.46250
1.01374 1.48750
1.01495 1.51250
1.00840 1.53750
1.00699 1.56250
1.00910 1.58750
1.01273 1.61250
0.98824 1.63750
1.01122 1.66250
1.01445 1.68750
1.00406 1.71250
1.00779 1.73750
1.00416 1.76250
1.00981 1.78750
1.01253 1.81250
 
 
压力系数 坐标
-0.00791 0.62500
-0.03473 0.93750
-0.04299 1.25000
0.01467 1.56250
