 
 
 
攻角：-1.00
升力系数：0.4348 阻力系数： 0.0078
 
0.0000 
 
 
压力系数 坐标
1.01090 0.00000
0.91808 0.00050
0.81595 0.00125
0.68062 0.00250
0.45643 0.00500
0.34853 0.00750
0.15287 0.01000
0.02868 0.01500
-0.14815 0.02500
-0.29441 0.05000
-0.54959 0.10000
-0.64777 0.12500
-0.73057 0.15000
-0.81782 0.17500
-0.83391 0.20000
-0.93553 0.22500
-1.01793 0.27500
-1.05507 0.32500
-1.06955 0.35000
-1.04657 0.37500
-1.04971 0.40000
-1.01944 0.42500
-0.97572 0.45000
-0.93847 0.47500
-0.89414 0.50000
-0.85314 0.52500
-0.69241 0.55000
-0.65263 0.57500
-0.60961 0.60000
-0.54402 0.62500
-0.51649 0.65000
-0.46264 0.67500
-0.41294 0.70000
-0.32164 0.75000
-0.23854 0.80000
-0.19805 0.82500
-0.16506 0.85000
-0.12174 0.87500
-0.09592 0.90000
-0.05109 0.92500
-0.00837 0.95000
0.11086 0.99000
 
 
压力系数 坐标
1.01363 0.00000
0.91930 0.00050
0.79824 0.00125
0.65289 0.00250
0.52596 0.00500
0.33810 0.00750
0.20287 0.01000
-0.00483 0.01500
-0.11769 0.02500
-0.22427 0.05000
-0.33136 0.07500
-0.44948 0.12500
-0.48592 0.15000
-0.51720 0.17500
-0.53602 0.20000
-0.57641 0.22500
-0.59362 0.25000
-0.58188 0.27500
-0.54908 0.30000
-0.53451 0.32500
-0.55434 0.35000
-0.51274 0.37500
-0.47408 0.40000
-0.44523 0.42500
-0.41729 0.45000
-0.32731 0.47500
-0.26648 0.50000
-0.19218 0.52500
-0.14117 0.55000
-0.08742 0.57500
-0.02973 0.60000
0.02908 0.62500
0.07311 0.65000
0.12149 0.67500
0.17787 0.70000
0.22221 0.72500
0.25773 0.75000
0.33000 0.82500
0.35136 0.85000
0.35055 0.87500
0.34944 0.90000
0.33749 0.92500
0.30055 0.95000
0.27292 0.97500
0.18475 0.99000
 
 
压力系数 坐标
1.01596 0.06250
1.01586 0.08750
1.01455 0.11250
1.01657 0.13750
1.01647 0.16250
1.01343 0.18750
1.01880 0.21250
1.01778 0.23750
1.01809 0.26250
1.01778 0.28750
1.01272 0.31250
1.01778 0.33750
1.01718 0.36250
1.02102 0.38750
1.01981 0.41250
1.01485 0.43750
1.01799 0.45250
1.01637 0.46750
1.01505 0.48250
1.01880 0.49750
1.01728 0.51250
1.01546 0.52750
1.00189 0.54250
1.01940 0.55750
1.01515 0.57250
1.01758 0.58750
1.01677 0.60250
1.01748 0.61750
1.01708 0.63250
1.01222 0.64750
1.01384 0.66250
1.01374 0.67750
1.01576 0.69250
1.00584 0.70750
1.01353 0.72250
1.01313 0.73750
1.00017 0.74750
1.01191 0.75750
1.01374 0.76750
1.00625 0.77750
1.01100 0.78750
1.01151 0.79750
1.01556 0.80750
1.01546 0.81750
1.00989 0.82750
1.01212 0.83750
1.01789 0.84750
1.01475 0.85750
1.01222 0.86750
1.01495 0.87750
1.01576 0.88750
1.01242 0.89750
1.01394 0.90750
1.01181 0.91750
1.00837 0.92750
1.01232 0.93750
1.01384 0.94750
1.02335 0.95750
1.01667 0.96750
1.00716 0.97750
0.98276 0.98750
0.92325 0.99750
0.87638 1.00750
0.83873 1.01750
0.84349 1.02750
0.90816 1.03750
0.96424 1.04750
0.99653 1.05750
1.00999 1.06750
1.01181 1.07750
1.01616 1.08750
1.01272 1.09750
1.00847 1.10750
1.00635 1.11750
1.01009 1.12750
1.00908 1.13750
1.01515 1.15250
1.01090 1.16750
1.01070 1.18250
1.00908 1.19750
1.00888 1.21250
1.01161 1.22750
1.01293 1.24250
1.01242 1.25750
1.01343 1.27250
1.01131 1.28750
1.01262 1.30250
1.01080 1.31750
1.01222 1.33250
1.01222 1.34750
1.01201 1.36250
1.00665 1.37750
1.01313 1.39250
1.01141 1.40750
1.01080 1.42250
1.01333 1.43750
1.01272 1.46250
1.01819 1.48750
1.01890 1.51250
1.01363 1.53750
1.01242 1.56250
1.01252 1.58750
1.01718 1.61250
0.99278 1.63750
1.01546 1.66250
1.01940 1.68750
1.00675 1.71250
1.01110 1.73750
1.00918 1.76250
1.01343 1.78750
1.01677 1.81250
 
 
压力系数 坐标
0.00327 0.62500
-0.02740 0.93750
-0.04106 1.25000
0.01410 1.56250
