 
 
 
攻角：-5.00
升力系数：-0.0775 阻力系数： 0.0070
 
0.0000 
 
 
压力系数 坐标
0.69677 0.00000
0.91717 0.00050
0.99592 0.00125
1.01796 0.00250
0.98677 0.00500
0.94623 0.00750
0.83618 0.01000
0.72146 0.01500
0.56762 0.02500
0.39783 0.05000
0.04696 0.10000
-0.09580 0.12500
-0.21509 0.15000
-0.32615 0.17500
-0.37361 0.20000
-0.49341 0.22500
-0.61940 0.27500
-0.69927 0.32500
-0.73290 0.35000
-0.73016 0.37500
-0.75506 0.40000
-0.74286 0.42500
-0.71756 0.45000
-0.69764 0.47500
-0.66340 0.50000
-0.62103 0.52500
-0.58923 0.55000
-0.52409 0.57500
-0.45317 0.60000
-0.40277 0.62500
-0.38986 0.65000
-0.35023 0.67500
-0.31122 0.70000
-0.24212 0.75000
-0.17526 0.80000
-0.14264 0.82500
-0.11836 0.85000
-0.08310 0.87500
-0.06572 0.90000
-0.02782 0.92500
0.00561 0.95000
0.11474 0.99000
 
 
压力系数 坐标
0.49670 0.00000
0.07084 0.00050
-0.17943 0.00125
-0.42035 0.00250
-0.60691 0.00500
-0.84579 0.00750
-0.95198 0.01000
-1.03083 0.01500
-1.04953 0.02500
-1.03713 0.05000
-1.02524 0.07500
-0.99364 0.12500
-0.98307 0.15000
-0.97322 0.17500
-0.96590 0.20000
-0.97007 0.22500
-0.96377 0.25000
-0.92322 0.27500
-0.87171 0.30000
-0.83624 0.32500
-0.83655 0.35000
-0.75465 0.37500
-0.66706 0.40000
-0.62560 0.42500
-0.57459 0.45000
-0.50733 0.47500
-0.43102 0.50000
-0.33692 0.52500
-0.26773 0.55000
-0.20005 0.57500
-0.13025 0.60000
-0.05983 0.62500
-0.00872 0.65000
0.04869 0.67500
0.10783 0.70000
0.15528 0.72500
0.19257 0.75000
0.27305 0.82500
0.29581 0.85000
0.30120 0.87500
0.30699 0.90000
0.30292 0.92500
0.27518 0.95000
0.25822 0.97500
0.19572 0.99000
 
 
压力系数 坐标
1.01786 0.06250
1.01705 0.08750
1.01583 0.11250
1.01837 0.13750
1.01766 0.16250
1.01217 0.18750
1.01918 0.21250
1.01827 0.23750
1.01644 0.26250
1.01675 0.28750
1.01400 0.31250
1.01827 0.33750
1.01725 0.36250
1.02294 0.38750
1.02132 0.41250
1.01654 0.43750
1.01908 0.45250
1.01837 0.46750
1.01644 0.48250
1.01979 0.49750
1.01675 0.51250
1.01736 0.52750
1.00333 0.54250
1.02152 0.55750
1.01522 0.57250
1.01979 0.58750
1.01847 0.60250
1.01939 0.61750
1.01939 0.63250
1.01502 0.64750
1.01675 0.66250
1.01675 0.67750
1.01796 0.69250
1.00791 0.70750
1.01532 0.72250
1.01593 0.73750
1.00282 0.74750
1.01329 0.75750
1.01441 0.76750
1.00770 0.77750
1.01217 0.78750
1.01299 0.79750
1.01959 0.80750
1.01664 0.81750
1.01085 0.82750
1.01329 0.83750
1.01857 0.84750
1.01705 0.85750
1.01268 0.86750
1.01624 0.87750
1.01725 0.88750
1.01441 0.89750
1.01553 0.90750
1.01553 0.91750
1.00912 0.92750
1.01471 0.93750
1.01461 0.94750
1.02498 0.95750
1.01868 0.96750
1.01177 0.97750
1.01532 0.98750
1.00923 0.99750
1.01695 1.00750
1.01695 1.01750
1.00821 1.02750
1.00841 1.03750
1.01177 1.04750
0.98911 1.05750
0.94775 1.06750
0.90050 1.07750
0.85965 1.08750
0.84949 1.09750
0.88953 1.10750
0.94480 1.11750
0.98606 1.12750
1.00679 1.13750
1.01502 1.15250
1.01227 1.16750
1.01207 1.18250
1.01095 1.19750
1.01177 1.21250
1.01370 1.22750
1.01309 1.24250
1.01481 1.25750
1.01573 1.27250
1.01197 1.28750
1.01278 1.30250
1.01400 1.31750
1.01288 1.33250
1.01268 1.34750
1.01349 1.36250
1.00841 1.37750
1.01217 1.39250
1.01309 1.40750
1.01299 1.42250
1.01400 1.43750
1.01309 1.46250
1.01939 1.48750
1.02000 1.51250
1.01360 1.53750
1.01227 1.56250
1.01299 1.58750
1.01918 1.61250
0.99429 1.63750
1.01675 1.66250
1.02081 1.68750
1.00882 1.71250
1.01329 1.73750
1.00953 1.76250
1.01532 1.78750
1.01746 1.81250
 
 
压力系数 坐标
-0.01278 0.62500
-0.03615 0.93750
-0.03737 1.25000
0.01973 1.56250
