 
 
 
攻角：-7.00
升力系数：-0.3321 阻力系数： 0.0090
 
0.0000 
 
 
压力系数 坐标
0.19832 0.00000
0.59869 0.00050
0.79898 0.00125
0.93491 0.00250
1.00865 0.00500
1.01587 0.00750
0.98462 0.01000
0.89634 0.01500
0.79784 0.02500
0.64758 0.05000
0.29516 0.10000
0.14170 0.12500
0.01453 0.15000
-0.10376 0.17500
-0.17214 0.20000
-0.28735 0.22500
-0.42771 0.27500
-0.52579 0.32500
-0.56457 0.35000
-0.57355 0.37500
-0.60799 0.40000
-0.60263 0.42500
-0.58664 0.45000
-0.57654 0.47500
-0.55044 0.50000
-0.51146 0.52500
-0.47753 0.55000
-0.44803 0.57500
-0.41884 0.60000
-0.33046 0.62500
-0.31633 0.65000
-0.28497 0.67500
-0.25352 0.70000
-0.19669 0.75000
-0.13904 0.80000
-0.11037 0.82500
-0.09098 0.85000
-0.05952 0.87500
-0.04549 0.90000
-0.01311 0.92500
0.01587 0.95000
0.11653 0.99000
 
 
压力系数 坐标
-0.09551 0.00000
-0.67637 0.00050
-0.95680 0.00125
-1.21721 0.00250
-1.41131 0.00500
-1.64409 0.00750
-1.70401 0.01000
-1.66173 0.01500
-1.60768 0.02500
-1.50764 0.05000
-1.41307 0.07500
-1.28435 0.12500
-1.24754 0.15000
-1.21732 0.17500
-1.09789 0.20000
-1.15657 0.22500
-1.13594 0.25000
-1.08768 0.27500
-1.01228 0.30000
-0.95247 0.32500
-0.96525 0.35000
-0.86913 0.37500
-0.78858 0.40000
-0.72969 0.42500
-0.66070 0.45000
-0.57984 0.47500
-0.49331 0.50000
-0.39419 0.52500
-0.31715 0.55000
-0.24300 0.57500
-0.16895 0.60000
-0.09799 0.62500
-0.04436 0.65000
0.01381 0.67500
0.06476 0.70000
0.10612 0.72500
0.13984 0.75000
0.21317 0.82500
0.23442 0.85000
0.24545 0.87500
0.25834 0.90000
0.26185 0.92500
0.25009 0.95000
0.24215 0.97500
0.19863 0.99000
 
 
压力系数 坐标
1.01639 0.06250
1.01443 0.08750
1.01391 0.11250
1.01556 0.13750
1.01598 0.16250
1.01082 0.18750
1.01866 0.21250
1.01670 0.23750
1.01433 0.26250
1.01629 0.28750
1.01185 0.31250
1.01649 0.33750
1.01639 0.36250
1.01866 0.38750
1.01917 0.41250
1.01577 0.43750
1.01773 0.45250
1.01546 0.46750
1.01402 0.48250
1.01938 0.49750
1.01453 0.51250
1.01536 0.52750
1.00174 0.54250
1.02010 0.55750
1.01360 0.57250
1.01814 0.58750
1.01659 0.60250
1.01732 0.61750
1.01742 0.63250
1.01340 0.64750
1.01463 0.66250
1.01309 0.67750
1.01598 0.69250
1.00546 0.70750
1.01257 0.72250
1.01371 0.73750
0.99927 0.74750
1.01113 0.75750
1.01309 0.76750
1.00391 0.77750
1.00907 0.78750
1.01133 0.79750
1.01608 0.80750
1.01422 0.81750
1.00803 0.82750
1.01051 0.83750
1.01690 0.84750
1.01371 0.85750
1.00958 0.86750
1.01360 0.87750
1.01319 0.88750
1.00927 0.89750
1.01298 0.90750
1.01309 0.91750
1.00793 0.92750
1.01030 0.93750
1.01216 0.94750
1.02185 0.95750
1.01577 0.96750
1.00824 0.97750
1.01113 0.98750
1.00607 0.99750
1.01268 1.00750
1.01371 1.01750
1.00484 1.02750
1.00669 1.03750
1.01144 1.04750
1.00515 1.05750
1.00298 1.06750
0.99411 1.07750
0.97709 1.08750
0.93305 1.09750
0.88881 1.10750
0.85312 1.11750
0.84291 1.12750
0.86024 1.13750
0.91573 1.15250
0.98514 1.16750
1.00618 1.18250
1.00731 1.19750
1.00700 1.21250
1.01010 1.22750
1.01072 1.24250
1.01072 1.25750
1.01206 1.27250
1.00865 1.28750
1.01041 1.30250
1.01113 1.31750
1.01010 1.33250
1.01072 1.34750
1.01051 1.36250
1.00463 1.37750
1.00886 1.39250
1.00958 1.40750
1.00876 1.42250
1.01185 1.43750
1.00938 1.46250
1.01577 1.48750
1.01845 1.51250
1.00999 1.53750
1.00948 1.56250
1.01133 1.58750
1.01587 1.61250
0.98864 1.63750
1.01340 1.66250
1.01659 1.68750
1.00412 1.71250
1.00865 1.73750
1.00597 1.76250
1.01226 1.78750
1.01453 1.81250
 
 
压力系数 坐标
-0.02198 0.62500
-0.04054 0.93750
-0.03735 1.25000
0.02505 1.56250
