攻角：17.00
升力系数：1.3937 阻力系数： 0.1773
0.0000 
压力系数 坐标
-3.51008 0.00000
-4.27326 0.00050
-4.41876 0.00125
-4.59788 0.00250
-4.79584 0.00500
-4.75035 0.00750
-4.54295 0.01000
-4.48393 0.01500
-3.95233 0.02500
-3.83675 0.05000
-2.53787 0.10000
-2.27924 0.12500
-2.06775 0.15000
-1.91569 0.17500
-1.62755 0.20000
-1.60378 0.22500
-1.28572 0.27500
-0.89839 0.32500
-0.71436 0.35000
-0.58197 0.37500
-0.55164 0.40000
-0.51476 0.42500
-0.50615 0.45000
-0.50369 0.47500
-0.49918 0.50000
-0.49508 0.52500
-0.50697 0.55000
-0.50615 0.57500
-0.51680 0.60000
-0.53320 0.62500
-0.53115 0.65000
-0.54058 0.67500
-0.54591 0.70000
-0.55000 0.75000
-0.55205 0.80000
-0.54673 0.82500
-0.57214 0.85000
-0.55943 0.87500
-0.56435 0.90000
-0.56312 0.92500
-0.56599 0.95000
-0.54099 0.99000
压力系数 坐标
-2.81412 0.00000
-1.71485 0.00050
-0.95659 0.00125
-0.41844 0.00250
-0.03849 0.00500
0.35581 0.00750
0.62345 0.01000
0.95668 0.01500
1.01570 0.02500
1.02553 0.05000
0.93618 0.07500
0.71239 0.12500
0.61567 0.15000
0.54148 0.17500
0.47180 0.20000
0.37097 0.22500
0.33531 0.25000
0.25498 0.27500
0.21891 0.30000
0.17506 0.32500
0.06398 0.35000
0.07505 0.37500
0.07956 0.40000
0.06152 0.42500
0.04267 0.45000
0.03898 0.47500
0.05373 0.50000
0.08939 0.52500
0.08161 0.55000
0.11112 0.57500
0.13489 0.60000
0.13694 0.62500
0.13079 0.65000
0.16481 0.67500
0.18612 0.70000
0.22055 0.72500
0.28900 0.75000
0.27834 0.82500
0.28654 0.85000
0.24883 0.87500
0.21604 0.90000
0.16030 0.92500
0.03037 0.95000
-0.09423 0.97500
-0.55041 0.99000
压力系数 坐标
1.01078 0.06250
1.02021 0.08750
1.00873 0.11250
1.02840 0.13750
1.01570 0.16250
1.00176 0.18750
1.02349 0.21250
1.01488 0.23750
1.02021 0.26250
1.01611 0.28750
1.01078 0.31250
1.02226 0.33750
1.01939 0.36250
1.02881 0.38750
1.02594 0.41250
1.01365 0.43750
1.01898 0.45250
1.01037 0.46750
1.01324 0.48250
1.02676 0.49750
1.02390 0.51250
1.01816 0.52750
0.95668 0.54250
1.03455 0.55750
1.01980 0.57250
1.02472 0.58750
1.00914 0.60250
1.01242 0.61750
1.01365 0.63250
0.99438 0.64750
0.98988 0.66250
0.95955 0.67750
0.96364 0.69250
0.92266 0.70750
0.90462 0.72250
0.84519 0.73750
0.75871 0.74750
0.77428 0.75750
0.74641 0.76750
0.71075 0.77750
0.73248 0.78750
0.72715 0.79750
0.72510 0.80750
0.71444 0.81750
0.66526 0.82750
0.66895 0.83750
0.67018 0.84750
0.63657 0.85750
0.63370 0.86750
0.61608 0.87750
0.60788 0.88750
0.56033 0.89750
0.55746 0.90750
0.53984 0.91750
0.50992 0.92750
0.50090 0.93750
0.49844 0.94750
0.54681 0.95750
0.52508 0.96750
0.49229 0.97750
0.49311 0.98750
0.49188 0.99750
0.50459 1.00750
0.53779 1.01750
0.52795 1.02750
0.51279 1.03750
0.52262 1.04750
0.54804 1.05750
0.56320 1.06750
0.57878 1.07750
0.61935 1.08750
0.60911 1.09750
0.62304 1.10750
0.63739 1.11750
0.64927 1.12750
0.66813 1.13750
0.71977 1.15250
0.74723 1.16750
0.76773 1.18250
0.76527 1.19750
0.76896 1.21250
0.81773 1.22750
0.83740 1.24250
0.88782 1.25750
0.93290 1.27250
0.93331 1.28750
0.97102 1.30250
0.99234 1.31750
0.99275 1.33250
1.00791 1.34750
1.01488 1.36250
0.99111 1.37750
1.01037 1.39250
1.01693 1.40750
1.01529 1.42250
1.02226 1.43750
1.01283 1.46250
1.02881 1.48750
1.03127 1.51250
1.01037 1.53750
1.00094 1.56250
1.00791 1.58750
1.02922 1.61250
0.97799 1.63750
1.01693 1.66250
1.03619 1.68750
1.00463 1.71250
1.01324 1.73750
1.00094 1.76250
1.02594 1.78750
1.02717 1.81250
压力系数 坐标
-0.01594 0.62500
-0.19137 0.93750
-0.12415 1.25000
-0.02045 1.56250
