攻角：-2.00
升力系数：0.3061 阻力系数： 0.0070
0.0000 
压力系数 坐标
1.01106 0.00000
0.99195 0.00050
0.92560 0.00125
0.82800 0.00250
0.64615 0.00500
0.54956 0.00750
0.36579 0.01000
0.23917 0.01500
0.05742 0.02500
-0.09895 0.05000
-0.39124 0.10000
-0.50350 0.12500
-0.59797 0.15000
-0.69203 0.17500
-0.71327 0.20000
-0.82199 0.22500
-0.91747 0.27500
-0.96723 0.32500
-0.98614 0.35000
-0.96885 0.37500
-0.97836 0.40000
-0.95166 0.42500
-0.91292 0.45000
-0.87873 0.47500
-0.83454 0.50000
-0.79550 0.52500
-0.68970 0.55000
-0.60697 0.57500
-0.57228 0.60000
-0.51200 0.62500
-0.48813 0.65000
-0.43726 0.67500
-0.38891 0.70000
-0.30507 0.75000
-0.22547 0.80000
-0.18785 0.82500
-0.15680 0.85000
-0.11573 0.87500
-0.09136 0.90000
-0.04878 0.92500
-0.00903 0.95000
0.11062 0.99000
压力系数 坐标
0.96282 0.00000
0.78886 0.00050
0.62805 0.00125
0.45267 0.00250
0.30642 0.00500
0.09858 0.00750
-0.03583 0.01000
-0.22719 0.01500
-0.32297 0.02500
-0.40894 0.05000
-0.49299 0.07500
-0.58007 0.12500
-0.60535 0.15000
-0.62882 0.17500
-0.64176 0.20000
-0.67342 0.22500
-0.68535 0.25000
-0.66644 0.27500
-0.62963 0.30000
-0.60909 0.32500
-0.62356 0.35000
-0.57946 0.37500
-0.53991 0.40000
-0.51008 0.42500
-0.44768 0.45000
-0.36595 0.47500
-0.31356 0.50000
-0.23306 0.52500
-0.17743 0.55000
-0.11978 0.57500
-0.05940 0.60000
0.00543 0.62500
0.04862 0.65000
0.09979 0.67500
0.15714 0.70000
0.20286 0.72500
0.23826 0.75000
0.31350 0.82500
0.33606 0.85000
0.33505 0.87500
0.33737 0.90000
0.32797 0.92500
0.29267 0.95000
0.26698 0.97500
0.18556 0.99000
压力系数 坐标
1.01430 0.06250
1.01450 0.08750
1.01248 0.11250
1.01430 0.13750
1.01531 0.16250
1.00884 0.18750
1.01723 0.21250
1.01744 0.23750
1.01481 0.26250
1.01683 0.28750
1.01187 0.31250
1.01612 0.33750
1.01592 0.36250
1.01905 0.38750
1.01794 0.41250
1.01460 0.43750
1.01794 0.45250
1.01562 0.46750
1.01481 0.48250
1.01905 0.49750
1.01471 0.51250
1.01471 0.52750
1.00216 0.54250
1.01936 0.55750
1.01309 0.57250
1.01855 0.58750
1.01572 0.60250
1.01764 0.61750
1.01754 0.63250
1.01289 0.64750
1.01572 0.66250
1.01400 0.67750
1.01622 0.69250
1.00641 0.70750
1.01299 0.72250
1.01248 0.73750
0.99953 0.74750
1.01036 0.75750
1.01309 0.76750
1.00449 0.77750
1.01117 0.78750
1.01066 0.79750
1.01734 0.80750
1.01450 0.81750
1.00924 0.82750
1.01117 0.83750
1.01622 0.84750
1.01420 0.85750
1.00955 0.86750
1.01430 0.87750
1.01390 0.88750
1.01046 0.89750
1.01319 0.90750
1.01349 0.91750
1.00813 0.92750
1.01147 0.93750
1.01278 0.94750
1.02270 0.95750
1.01663 0.96750
1.00985 0.97750
1.01197 0.98750
0.99974 0.99750
0.98669 1.00750
0.92823 1.01750
0.86087 1.02750
0.82942 1.03750
0.86027 1.04750
0.91367 1.05750
0.97698 1.06750
1.00388 1.07750
1.01299 1.08750
1.01076 1.09750
1.00601 1.10750
1.00611 1.11750
1.00874 1.12750
1.00752 1.13750
1.01187 1.15250
1.00924 1.16750
1.00975 1.18250
1.00732 1.19750
1.00682 1.21250
1.01005 1.22750
1.00975 1.24250
1.01147 1.25750
1.01309 1.27250
1.00935 1.28750
1.01026 1.30250
1.01268 1.31750
1.00844 1.33250
1.00995 1.34750
1.01086 1.36250
1.00469 1.37750
1.00985 1.39250
1.00985 1.40750
1.00935 1.42250
1.01015 1.43750
1.01056 1.46250
1.01754 1.48750
1.01693 1.51250
1.01187 1.53750
1.01015 1.56250
1.01157 1.58750
1.01541 1.61250
0.99266 1.63750
1.01339 1.66250
1.01723 1.68750
1.00803 1.71250
1.01086 1.73750
1.00611 1.76250
1.01218 1.78750
1.01410 1.81250
压力系数 坐标
-0.00529 0.62500
-0.03361 0.93750
-0.04362 1.25000
0.01261 1.56250
