攻角：-2.00
升力系数：0.3055 阻力系数： 0.0073
0.0000 
压力系数 坐标
1.01058 0.00000
0.99372 0.00050
0.92780 0.00125
0.83049 0.00250
0.64948 0.00500
0.55339 0.00750
0.37046 0.01000
0.24399 0.01500
0.06055 0.02500
-0.10136 0.05000
-0.38984 0.10000
-0.50279 0.12500
-0.59756 0.15000
-0.69111 0.17500
-0.71386 0.20000
-0.82397 0.22500
-0.91955 0.27500
-0.96861 0.32500
-0.98751 0.35000
-0.97075 0.37500
-0.98060 0.40000
-0.95328 0.42500
-0.91539 0.45000
-0.88095 0.47500
-0.83738 0.50000
-0.79797 0.52500
-0.69487 0.55000
-0.60863 0.57500
-0.57481 0.60000
-0.51477 0.62500
-0.49111 0.65000
-0.44032 0.67500
-0.39197 0.70000
-0.30787 0.75000
-0.22742 0.80000
-0.18851 0.82500
-0.15896 0.85000
-0.11822 0.87500
-0.09263 0.90000
-0.05088 0.92500
-0.00964 0.95000
0.10900 0.99000
压力系数 坐标
0.96091 0.00000
0.78366 0.00050
0.62236 0.00125
0.44471 0.00250
0.29793 0.00500
0.09041 0.00750
-0.04560 0.01000
-0.23554 0.01500
-0.33143 0.02500
-0.41584 0.05000
-0.49954 0.07500
-0.58496 0.12500
-0.61056 0.15000
-0.63291 0.17500
-0.64499 0.20000
-0.67719 0.22500
-0.68837 0.25000
-0.66968 0.27500
-0.63230 0.30000
-0.61127 0.32500
-0.62620 0.35000
-0.58171 0.37500
-0.54250 0.40000
-0.51193 0.42500
-0.44763 0.45000
-0.36719 0.47500
-0.31498 0.50000
-0.23361 0.52500
-0.17825 0.55000
-0.12086 0.57500
-0.05972 0.60000
0.00387 0.62500
0.04897 0.65000
0.09925 0.67500
0.15644 0.70000
0.20286 0.72500
0.23820 0.75000
0.31307 0.82500
0.33490 0.85000
0.33592 0.87500
0.33653 0.90000
0.32658 0.92500
0.29082 0.95000
0.26543 0.97500
0.18467 0.99000
压力系数 坐标
1.01455 0.06250
1.01383 0.08750
1.01434 0.11250
1.01475 0.13750
1.01587 0.16250
1.01048 0.18750
1.01759 0.21250
1.01556 0.23750
1.01485 0.26250
1.01668 0.28750
1.01140 0.31250
1.01566 0.33750
1.01607 0.36250
1.01912 0.38750
1.01861 0.41250
1.01516 0.43750
1.01739 0.45250
1.01566 0.46750
1.01434 0.48250
1.01851 0.49750
1.01373 0.51250
1.01424 0.52750
1.00154 0.54250
1.01952 0.55750
1.01272 0.57250
1.01729 0.58750
1.01617 0.60250
1.01749 0.61750
1.01668 0.63250
1.01201 0.64750
1.01495 0.66250
1.01333 0.67750
1.01444 0.69250
1.00439 0.70750
1.01394 0.72250
1.01211 0.73750
1.00022 0.74750
1.01069 0.75750
1.01221 0.76750
1.00449 0.77750
1.01008 0.78750
1.01028 0.79750
1.01698 0.80750
1.01414 0.81750
1.00967 0.82750
1.01089 0.83750
1.01739 0.84750
1.01353 0.85750
1.00967 0.86750
1.01373 0.87750
1.01414 0.88750
1.00906 0.89750
1.01394 0.90750
1.01363 0.91750
1.00784 0.92750
1.01130 0.93750
1.01119 0.94750
1.02389 0.95750
1.01658 0.96750
1.00916 0.97750
1.01089 0.98750
1.00043 0.99750
0.98478 1.00750
0.92719 1.01750
0.86086 1.02750
0.82815 1.03750
0.85690 1.04750
0.90870 1.05750
0.97188 1.06750
1.00053 1.07750
1.01414 1.08750
1.01058 1.09750
1.00754 1.10750
1.00571 1.11750
1.00865 1.12750
1.00672 1.13750
1.01221 1.15250
1.01018 1.16750
1.00916 1.18250
1.00683 1.19750
1.00622 1.21250
1.01028 1.22750
1.00967 1.24250
1.01079 1.25750
1.01302 1.27250
1.00825 1.28750
1.00977 1.30250
1.01150 1.31750
1.00947 1.33250
1.01058 1.34750
1.01079 1.36250
1.00794 1.37750
1.01069 1.39250
1.00937 1.40750
1.00997 1.42250
1.01069 1.43750
1.00947 1.46250
1.01678 1.48750
1.01729 1.51250
1.01079 1.53750
1.00957 1.56250
1.01099 1.58750
1.01546 1.61250
0.99068 1.63750
1.01475 1.66250
1.01668 1.68750
1.00581 1.71250
1.00967 1.73750
1.00591 1.76250
1.01241 1.78750
1.01576 1.81250
压力系数 坐标
-0.00629 0.62500
-0.03310 0.93750
-0.04346 1.25000
0.01159 1.56250
