攻角：-5.00
升力系数：-0.0710 阻力系数： 0.0077
0.0000 
压力系数 坐标
0.70682 0.00000
0.91977 0.00050
0.98872 0.00125
1.01266 0.00250
0.98629 0.00500
0.94330 0.00750
0.83094 0.01000
0.59244 0.01500
0.56040 0.02500
0.38842 0.05000
0.04446 0.10000
-0.10603 0.12500
-0.22122 0.15000
-0.32993 0.17500
-0.37738 0.20000
-0.49461 0.22500
-0.61953 0.27500
-0.69903 0.32500
-0.72215 0.35000
-0.72499 0.37500
-0.76515 0.40000
-0.73595 0.42500
-0.70796 0.45000
-0.69133 0.47500
-0.64630 0.50000
-0.59925 0.52500
-0.57776 0.55000
-0.54977 0.57500
-0.53598 0.60000
-0.44553 0.62500
-0.35872 0.65000
-0.33439 0.67500
-0.30518 0.70000
-0.23866 0.75000
-0.17011 0.80000
-0.13767 0.82500
-0.12955 0.85000
-0.07926 0.87500
-0.06506 0.90000
-0.02977 0.92500
-0.00178 0.95000
0.10611 0.99000
压力系数 坐标
0.50929 0.00000
0.09272 0.00050
-0.15997 0.00125
-0.39929 0.00250
-0.57776 0.00500
-0.81545 0.00750
-0.93186 0.01000
-1.00162 0.01500
-1.03367 0.02500
-1.01379 0.05000
-1.00771 0.07500
-0.97931 0.12500
-0.97445 0.15000
-0.95173 0.17500
-0.94565 0.20000
-0.95579 0.22500
-0.92293 0.25000
-0.90711 0.27500
-0.85520 0.30000
-0.82031 0.32500
-0.85276 0.35000
-0.77975 0.37500
-0.73027 0.40000
-0.69092 0.42500
-0.55099 0.45000
-0.48203 0.47500
-0.41632 0.50000
-0.31289 0.52500
-0.26584 0.55000
-0.19121 0.57500
-0.12306 0.60000
-0.06060 0.62500
-0.02896 0.65000
0.04162 0.67500
0.10611 0.70000
0.15843 0.72500
0.19778 0.75000
0.27282 0.82500
0.30608 0.85000
0.29796 0.87500
0.30648 0.90000
0.29918 0.92500
0.25984 0.95000
0.24605 0.97500
0.17222 0.99000
压力系数 坐标
1.00576 0.06250
1.01184 0.08750
1.00535 0.11250
1.02361 0.13750
1.01631 0.16250
0.99968 0.18750
1.02036 0.21250
1.01266 0.23750
1.00860 0.26250
1.02361 0.28750
1.00049 0.31250
1.01509 0.33750
1.01306 0.36250
1.02320 0.38750
1.02645 0.41250
1.01306 0.43750
1.01428 0.45250
1.01509 0.46750
1.00819 0.48250
1.02036 0.49750
1.00982 0.51250
1.01833 0.52750
0.96195 0.54250
1.02239 0.55750
1.01509 0.57250
1.02158 0.58750
1.00860 0.60250
1.01996 0.61750
1.01914 0.63250
1.00617 0.64750
1.01833 0.66250
1.00738 0.67750
1.01509 0.69250
0.98710 0.70750
1.00373 0.72250
1.01671 0.73750
0.95830 0.74750
1.00454 0.75750
1.00292 0.76750
0.99237 0.77750
1.00617 0.78750
1.00454 0.79750
1.02198 0.80750
1.02320 0.81750
0.99521 0.82750
1.00414 0.83750
1.01752 0.84750
1.00819 0.85750
1.00089 0.86750
1.00819 0.87750
1.01590 0.88750
1.00779 0.89750
1.01225 0.90750
1.00900 0.91750
0.99968 0.92750
1.00576 0.93750
1.00819 0.94750
1.04429 0.95750
1.02401 0.96750
1.00738 0.97750
1.01631 0.98750
0.98710 0.99750
1.01509 1.00750
1.02280 1.01750
1.00698 1.02750
0.99440 1.03750
1.01184 1.04750
0.97656 1.05750
0.92829 1.06750
0.88286 1.07750
0.84919 1.08750
0.82648 1.09750
0.84838 1.10750
0.92220 1.11750
0.97209 1.12750
0.99521 1.13750
1.02239 1.15250
1.00900 1.16750
1.00900 1.18250
0.99684 1.19750
0.99765 1.21250
1.00779 1.22750
1.01103 1.24250
1.00941 1.25750
1.01833 1.27250
1.00900 1.28750
1.01306 1.30250
1.01184 1.31750
1.00819 1.33250
1.01549 1.34750
1.01955 1.36250
0.99846 1.37750
1.00860 1.39250
1.01347 1.40750
1.00657 1.42250
1.01509 1.43750
1.00170 1.46250
1.01874 1.48750
1.01996 1.51250
1.00414 1.53750
1.00333 1.56250
1.00414 1.58750
1.02036 1.61250
0.97980 1.63750
1.00941 1.66250
1.02482 1.68750
0.99684 1.71250
1.00617 1.73750
0.99481 1.76250
1.01347 1.78750
1.01347 1.81250
压力系数 坐标
-0.01963 0.62500
-0.03991 0.93750
-0.04600 1.25000
0.02134 1.56250
