攻角：20.00
升力系数：1.2491 阻力系数： 0.2677
0.0000 
压力系数 坐标
-2.61864 0.00000
-2.65813 0.00050
-2.63307 0.00125
-2.62627 0.00250
-2.64060 0.00500
-2.61544 0.00750
-2.58668 0.01000
-2.80855 0.01500
-2.58771 0.02500
-2.66576 0.05000
-2.52162 0.10000
-2.17169 0.12500
-1.88177 0.15000
-1.66000 0.17500
-1.40524 0.20000
-1.17965 0.22500
-0.73848 0.27500
-0.59806 0.32500
-0.58734 0.35000
-0.58270 0.37500
-0.58713 0.40000
-0.58136 0.42500
-0.58301 0.45000
-0.58610 0.47500
-0.58991 0.50000
-0.59373 0.52500
-0.60064 0.55000
-0.60590 0.57500
-0.61425 0.60000
-0.62311 0.62500
-0.62703 0.65000
-0.63188 0.67500
-0.63672 0.70000
-0.64157 0.75000
-0.64342 0.80000
-0.64435 0.82500
-0.65105 0.85000
-0.64507 0.87500
-0.64342 0.90000
-0.63961 0.92500
-0.63208 0.95000
-0.61084 0.99000
压力系数 坐标
-2.66359 0.00000
-2.31253 0.00050
-1.43565 0.00125
-0.82096 0.00250
-0.38588 0.00500
0.09076 0.00750
0.44223 0.01000
0.86227 0.01500
0.98578 0.02500
1.02558 0.05000
0.97114 0.07500
0.77937 0.12500
0.68813 0.15000
0.60132 0.17500
0.53337 0.20000
0.43636 0.22500
0.37150 0.25000
0.30820 0.27500
0.26665 0.30000
0.22170 0.32500
0.14489 0.35000
0.12767 0.37500
0.11004 0.40000
0.08530 0.42500
0.06921 0.45000
0.06344 0.47500
0.06983 0.50000
0.09220 0.52500
0.09818 0.55000
0.11014 0.57500
0.12664 0.60000
0.14489 0.62500
0.15303 0.65000
0.17396 0.67500
0.20644 0.70000
0.25067 0.72500
0.26067 0.75000
0.26273 0.82500
0.26418 0.85000
0.22943 0.87500
0.19190 0.90000
0.13499 0.92500
0.00941 0.95000
-0.13122 0.97500
-0.60992 0.99000
压力系数 坐标
1.02115 0.06250
1.02104 0.08750
1.02022 0.11250
1.02156 0.13750
1.02259 0.16250
1.01620 0.18750
1.02403 0.21250
1.02300 0.23750
1.02187 0.26250
1.02331 0.28750
1.01929 0.31250
1.02372 0.33750
1.02341 0.36250
1.02568 0.38750
1.02661 0.41250
1.02176 0.43750
1.02486 0.45250
1.02249 0.46750
1.02146 0.48250
1.03177 0.49750
1.02228 0.51250
1.02228 0.52750
1.00960 0.54250
1.02754 0.55750
1.01939 0.57250
1.02393 0.58750
1.01826 0.60250
1.01486 0.61750
1.01218 0.63250
1.00084 0.64750
0.98949 0.66250
0.97516 0.67750
0.94423 0.69250
0.90114 0.70750
0.86350 0.72250
0.83886 0.73750
0.80092 0.74750
0.78278 0.75750
0.75092 0.76750
0.72916 0.77750
0.71947 0.78750
0.70318 0.79750
0.67998 0.80750
0.66792 0.81750
0.61709 0.82750
0.61152 0.83750
0.59173 0.84750
0.57142 0.85750
0.57400 0.86750
0.54801 0.87750
0.52203 0.88750
0.50523 0.89750
0.47997 0.90750
0.45522 0.91750
0.42192 0.92750
0.40089 0.93750
0.40543 0.94750
0.40728 0.95750
0.41419 0.96750
0.39213 0.97750
0.39460 0.98750
0.39109 0.99750
0.36924 1.00750
0.36810 1.01750
0.38759 1.02750
0.35924 1.03750
0.34398 1.04750
0.33624 1.05750
0.31531 1.06750
0.29067 1.07750
0.29727 1.08750
0.29047 1.09750
0.29933 1.10750
0.30696 1.11750
0.31717 1.12750
0.32490 1.13750
0.34882 1.15250
0.36748 1.16750
0.40295 1.18250
0.43666 1.19750
0.48285 1.21250
0.52183 1.22750
0.54162 1.24250
0.59194 1.25750
0.65297 1.27250
0.73380 1.28750
0.77319 1.30250
0.82226 1.31750
0.84969 1.33250
0.86907 1.34750
0.86680 1.36250
0.85680 1.37750
0.87680 1.39250
0.89650 1.40750
0.90227 1.42250
0.91011 1.43750
0.91846 1.46250
0.95341 1.48750
0.98568 1.51250
1.00630 1.53750
1.02228 1.56250
1.02341 1.58750
1.02908 1.61250
1.00455 1.63750
1.02548 1.66250
1.02857 1.68750
1.01671 1.71250
1.02001 1.73750
1.01743 1.76250
1.02238 1.78750
1.02589 1.81250
压力系数 坐标
-0.02317 0.62500
-0.21617 0.93750
-0.20978 1.25000
-0.06925 1.56250
