攻角：-2.00
升力系数：0.3065 阻力系数： 0.0079
0.0000 
压力系数 坐标
1.01336 0.00000
0.99445 0.00050
0.91596 0.00125
0.82137 0.00250
0.64788 0.00500
0.55329 0.00750
0.37136 0.01000
0.12099 0.01500
0.06183 0.02500
-0.10119 0.05000
-0.38053 0.10000
-0.50209 0.12500
-0.59226 0.15000
-0.68282 0.17500
-0.68161 0.20000
-0.80840 0.22500
-0.90340 0.27500
-0.95089 0.32500
-0.96297 0.35000
-0.94767 0.37500
-0.97343 0.40000
-0.93077 0.42500
-0.88689 0.45000
-0.85429 0.47500
-0.80518 0.50000
-0.76493 0.52500
-0.75568 0.55000
-0.74038 0.57500
-0.52061 0.60000
-0.47754 0.62500
-0.46627 0.65000
-0.42320 0.67500
-0.38416 0.70000
-0.29480 0.75000
-0.21389 0.80000
-0.17244 0.82500
-0.16600 0.85000
-0.11045 0.87500
-0.08670 0.90000
-0.04444 0.92500
-0.01103 0.95000
0.10691 0.99000
压力系数 坐标
0.97351 0.00000
0.80204 0.00050
0.63782 0.00125
0.46273 0.00250
0.32306 0.00500
0.11455 0.00750
-0.03156 0.01000
-0.20705 0.01500
-0.31533 0.02500
-0.39140 0.05000
-0.47512 0.07500
-0.56569 0.12500
-0.59709 0.15000
-0.60675 0.17500
-0.62365 0.20000
-0.65505 0.22500
-0.64740 0.25000
-0.64780 0.27500
-0.61238 0.30000
-0.59387 0.32500
-0.64217 0.35000
-0.57294 0.37500
-0.52061 0.40000
-0.48398 0.42500
-0.46949 0.45000
-0.45902 0.47500
-0.28594 0.50000
-0.18290 0.52500
-0.15996 0.55000
-0.09918 0.57500
-0.04122 0.60000
0.00990 0.62500
0.03647 0.65000
0.09926 0.67500
0.15722 0.70000
0.21035 0.72500
0.24577 0.75000
0.30977 0.82500
0.34238 0.85000
0.33272 0.87500
0.34117 0.90000
0.32628 0.92500
0.28119 0.95000
0.25986 0.97500
0.16889 0.99000
压力系数 坐标
1.00894 0.06250
1.01940 0.08750
1.00411 0.11250
1.02061 0.13750
1.00813 0.16250
0.99686 0.18750
1.01658 0.21250
1.01538 0.23750
1.00974 0.26250
1.01819 0.28750
1.00934 0.31250
1.01377 0.33750
1.01618 0.36250
1.02343 0.38750
1.02101 0.41250
1.00894 0.43750
1.01417 0.45250
1.01095 0.46750
1.00853 0.48250
1.02141 0.49750
1.00572 0.51250
1.01216 0.52750
0.96144 0.54250
1.02463 0.55750
1.01216 0.57250
1.01296 0.58750
1.00773 0.60250
1.02544 0.61750
1.01658 0.63250
1.00612 0.64750
1.01819 0.66250
1.00370 0.67750
1.01538 0.69250
0.99525 0.70750
1.00974 0.72250
1.00612 0.73750
0.95862 0.74750
1.00169 0.75750
1.00652 0.76750
0.98801 0.77750
1.00853 0.78750
1.00250 0.79750
1.02544 0.80750
1.02182 0.81750
0.99485 0.82750
1.01014 0.83750
1.01699 0.84750
1.00974 0.85750
1.00169 0.86750
1.00612 0.87750
1.01336 0.88750
1.00773 0.89750
1.01296 0.90750
1.01055 0.91750
0.99565 0.92750
1.00572 0.93750
1.00411 0.94750
1.04919 0.95750
1.02222 0.96750
1.00733 0.97750
1.00813 0.98750
0.97995 0.99750
0.96949 1.00750
0.90791 1.01750
0.83586 1.02750
0.79842 1.03750
0.84310 1.04750
0.89462 1.05750
0.96546 1.06750
0.99445 1.07750
1.02504 1.08750
1.00974 1.09750
0.98801 1.10750
0.99686 1.11750
0.99887 1.12750
1.00411 1.13750
1.02504 1.15250
1.00531 1.16750
1.00813 1.18250
0.99364 1.19750
0.99485 1.21250
1.01055 1.22750
1.01055 1.24250
1.00934 1.25750
1.01578 1.27250
1.00330 1.28750
1.01296 1.30250
1.01175 1.31750
1.00491 1.33250
1.01417 1.34750
1.01417 1.36250
0.99565 1.37750
1.00813 1.39250
1.01216 1.40750
1.00934 1.42250
1.01014 1.43750
1.00974 1.46250
1.02101 1.48750
1.02182 1.51250
1.00169 1.53750
0.99606 1.56250
1.00089 1.58750
1.01658 1.61250
0.97190 1.63750
1.00411 1.66250
1.02101 1.68750
1.00813 1.71250
1.00652 1.73750
0.99726 1.76250
1.01216 1.78750
1.01940 1.81250
压力系数 坐标
-0.00982 0.62500
-0.02874 0.93750
-0.04403 1.25000
0.02117 1.56250
