攻角：-4.00
升力系数：0.0509 阻力系数： 0.0071
0.0000 
压力系数 坐标
0.85894 0.00000
0.99345 0.00050
1.01340 0.00125
0.99547 0.00250
0.91211 0.00500
0.85013 0.00750
0.71046 0.01000
0.58851 0.01500
0.41784 0.02500
0.24525 0.05000
-0.08970 0.10000
-0.22552 0.12500
-0.33653 0.15000
-0.44258 0.17500
-0.48015 0.20000
-0.60028 0.22500
-0.71554 0.27500
-0.78624 0.32500
-0.81500 0.35000
-0.80751 0.37500
-0.82797 0.40000
-0.81004 0.42500
-0.78067 0.45000
-0.75646 0.47500
-0.71787 0.50000
-0.67533 0.52500
-0.64413 0.55000
-0.53738 0.57500
-0.48957 0.60000
-0.43974 0.62500
-0.42353 0.65000
-0.37846 0.67500
-0.33714 0.70000
-0.26340 0.75000
-0.19139 0.80000
-0.15746 0.82500
-0.13123 0.85000
-0.09415 0.87500
-0.07410 0.90000
-0.03531 0.92500
0.00024 0.95000
0.11318 0.99000
压力系数 坐标
0.70721 0.00000
0.36578 0.00050
0.14083 0.00125
-0.08301 0.00250
-0.25945 0.00500
-0.49180 0.00750
-0.61223 0.01000
-0.73944 0.01500
-0.78816 0.02500
-0.81257 0.05000
-0.83729 0.07500
-0.84843 0.12500
-0.85106 0.15000
-0.85319 0.17500
-0.85319 0.20000
-0.86595 0.22500
-0.86889 0.25000
-0.83475 0.27500
-0.78614 0.30000
-0.75393 0.32500
-0.75727 0.35000
-0.71250 0.37500
-0.65295 0.40000
-0.56766 0.42500
-0.51864 0.45000
-0.46091 0.47500
-0.39193 0.50000
-0.30118 0.52500
-0.23666 0.55000
-0.17306 0.57500
-0.10590 0.60000
-0.03825 0.62500
0.01108 0.65000
0.06669 0.67500
0.12482 0.70000
0.17233 0.72500
0.20909 0.75000
0.28880 0.82500
0.31048 0.85000
0.31494 0.87500
0.31868 0.90000
0.31149 0.92500
0.28263 0.95000
0.26126 0.97500
0.19329 0.99000
压力系数 坐标
1.01674 0.06250
1.01522 0.08750
1.01522 0.11250
1.01593 0.13750
1.01674 0.16250
1.01158 0.18750
1.01816 0.21250
1.01654 0.23750
1.01634 0.26250
1.01735 0.28750
1.01208 0.31250
1.01715 0.33750
1.01593 0.36250
1.02069 0.38750
1.01927 0.41250
1.01522 0.43750
1.01776 0.45250
1.01624 0.46750
1.01411 0.48250
1.01877 0.49750
1.01472 0.51250
1.01492 0.52750
1.00195 0.54250
1.02039 0.55750
1.01320 0.57250
1.01897 0.58750
1.01816 0.60250
1.01695 0.61750
1.01725 0.63250
1.01289 0.64750
1.01543 0.66250
1.01340 0.67750
1.01978 0.69250
1.00661 0.70750
1.01401 0.72250
1.01289 0.73750
1.00135 0.74750
1.01158 0.75750
1.01360 0.76750
1.00489 0.77750
1.01229 0.78750
1.01097 0.79750
1.01755 0.80750
1.01543 0.81750
1.00904 0.82750
1.01178 0.83750
1.01735 0.84750
1.01451 0.85750
1.01067 0.86750
1.01543 0.87750
1.01502 0.88750
1.01056 0.89750
1.01441 0.90750
1.01391 0.91750
1.00874 0.92750
1.01097 0.93750
1.01320 0.94750
1.02181 0.95750
1.01634 0.96750
1.00925 0.97750
1.01553 0.98750
1.00732 0.99750
1.01462 1.00750
1.01543 1.01750
1.00611 1.02750
0.99588 1.03750
0.97116 1.04750
0.90968 1.05750
0.85651 1.06750
0.84385 1.07750
0.87859 1.08750
0.94453 1.09750
0.98524 1.10750
1.00479 1.11750
1.00915 1.12750
1.00813 1.13750
1.01299 1.15250
1.01036 1.16750
1.01178 1.18250
1.00753 1.19750
1.00813 1.21250
1.01107 1.22750
1.01168 1.24250
1.01087 1.25750
1.01299 1.27250
1.00904 1.28750
1.01249 1.30250
1.01239 1.31750
1.01016 1.33250
1.01056 1.34750
1.01117 1.36250
1.00560 1.37750
1.01107 1.39250
1.00996 1.40750
1.01198 1.42250
1.01137 1.43750
1.01056 1.46250
1.01735 1.48750
1.01816 1.51250
1.01249 1.53750
1.01046 1.56250
1.01299 1.58750
1.01705 1.61250
0.99203 1.63750
1.01462 1.66250
1.01765 1.68750
1.00631 1.71250
1.01168 1.73750
1.00773 1.76250
1.01340 1.78750
1.01583 1.81250
压力系数 坐标
-0.00695 0.62500
-0.03166 0.93750
-0.03723 1.25000
0.02080 1.56250
