攻角：-4.00
升力系数：0.0500 阻力系数： 0.0071
0.0000 
压力系数 坐标
0.85497 0.00000
0.98906 0.00050
1.01007 0.00125
0.99168 0.00250
0.90852 0.00500
0.84658 0.00750
0.70734 0.01000
0.58618 0.01500
0.41490 0.02500
0.24363 0.05000
-0.09256 0.10000
-0.22726 0.12500
-0.33902 0.15000
-0.44582 0.17500
-0.48321 0.20000
-0.60083 0.22500
-0.71906 0.27500
-0.78838 0.32500
-0.81818 0.35000
-0.81101 0.37500
-0.83152 0.40000
-0.81232 0.42500
-0.78383 0.45000
-0.75948 0.47500
-0.72108 0.50000
-0.67955 0.52500
-0.64772 0.55000
-0.54071 0.57500
-0.49210 0.60000
-0.44188 0.62500
-0.42592 0.65000
-0.38277 0.67500
-0.33952 0.70000
-0.26586 0.75000
-0.19472 0.80000
-0.16147 0.82500
-0.13470 0.85000
-0.09812 0.87500
-0.07670 0.90000
-0.03880 0.92500
-0.00273 0.95000
0.11034 0.99000
压力系数 坐标
0.70319 0.00000
0.36024 0.00050
0.13551 0.00125
-0.08731 0.00250
-0.26353 0.00500
-0.49544 0.00750
-0.61548 0.01000
-0.74199 0.01500
-0.79222 0.02500
-0.81697 0.05000
-0.84183 0.07500
-0.85193 0.12500
-0.85456 0.15000
-0.85668 0.17500
-0.85668 0.20000
-0.87225 0.22500
-0.87022 0.25000
-0.83678 0.27500
-0.78989 0.30000
-0.75776 0.32500
-0.76039 0.35000
-0.71643 0.37500
-0.65671 0.40000
-0.57122 0.42500
-0.52323 0.45000
-0.46482 0.47500
-0.39631 0.50000
-0.30547 0.52500
-0.24049 0.55000
-0.17704 0.57500
-0.10994 0.60000
-0.04052 0.62500
0.00717 0.65000
0.06184 0.67500
0.12035 0.70000
0.16966 0.72500
0.20472 0.75000
0.28475 0.82500
0.30698 0.85000
0.31123 0.87500
0.31466 0.90000
0.30840 0.92500
0.27808 0.95000
0.25808 0.97500
0.18926 0.99000
压力系数 坐标
1.00947 0.06250
1.00917 0.08750
1.00876 0.11250
1.00957 0.13750
1.01169 0.16250
1.00533 0.18750
1.01442 0.21250
1.01159 0.23750
1.00917 0.26250
1.01240 0.28750
1.00714 0.31250
1.01331 0.33750
1.01220 0.36250
1.01432 0.38750
1.01280 0.41250
1.01119 0.43750
1.01341 0.45250
1.01179 0.46750
1.01018 0.48250
1.01331 0.49750
1.01119 0.51250
1.00967 0.52750
0.99613 0.54250
1.01563 0.55750
1.00896 0.57250
1.01270 0.58750
1.01189 0.60250
1.01169 0.61750
1.01230 0.63250
1.00836 0.64750
1.01028 0.66250
1.00917 0.67750
1.01078 0.69250
0.99562 0.70750
1.00846 0.72250
1.01038 0.73750
0.99472 0.74750
1.00623 0.75750
1.00846 0.76750
0.99866 0.77750
1.00654 0.78750
1.00593 0.79750
1.01169 0.80750
1.01007 0.81750
1.00401 0.82750
1.00583 0.83750
1.01139 0.84750
1.00826 0.85750
1.00543 0.86750
1.00967 0.87750
1.00856 0.88750
1.00725 0.89750
1.00906 0.90750
1.00876 0.91750
1.00310 0.92750
1.00694 0.93750
1.00805 0.94750
1.01978 0.95750
1.01199 0.96750
1.00472 0.97750
1.00866 0.98750
1.00209 0.99750
1.01068 1.00750
1.01078 1.01750
0.99876 1.02750
0.98744 1.03750
0.95894 1.04750
0.90094 1.05750
0.84890 1.06750
0.83718 1.07750
0.87012 1.08750
0.93681 1.09750
0.97976 1.10750
0.99916 1.11750
1.00462 1.12750
1.00320 1.13750
1.00684 1.15250
1.00482 1.16750
1.00472 1.18250
1.00341 1.19750
1.00270 1.21250
1.00613 1.22750
1.00896 1.24250
1.00704 1.25750
1.00775 1.27250
1.00431 1.28750
1.00654 1.30250
1.00613 1.31750
1.00553 1.33250
1.00694 1.34750
1.00593 1.36250
1.00098 1.37750
1.00593 1.39250
1.00522 1.40750
1.00502 1.42250
1.00755 1.43750
1.00573 1.46250
1.01189 1.48750
1.01210 1.51250
1.00674 1.53750
1.00593 1.56250
1.00795 1.58750
1.01220 1.61250
0.98683 1.63750
1.01048 1.66250
1.01189 1.68750
1.00098 1.71250
1.00623 1.73750
1.00280 1.76250
1.00815 1.78750
1.01078 1.81250
压力系数 坐标
-0.01485 0.62500
-0.03931 0.93750
-0.04345 1.25000
0.01334 1.56250
