攻角：-3.00
升力系数：0.1816 阻力系数： 0.0086
0.0000 
压力系数 坐标
0.97059 0.00000
1.02297 0.00050
0.98147 0.00125
0.92788 0.00250
0.79774 0.00500
0.71796 0.00750
0.55196 0.01000
0.30416 0.01500
0.24372 0.02500
0.07490 0.05000
-0.23736 0.10000
-0.36589 0.12500
-0.46783 0.15000
-0.56292 0.17500
-0.58064 0.20000
-0.70394 0.22500
-0.81111 0.27500
-0.86873 0.32500
-0.88444 0.35000
-0.87639 0.37500
-0.90942 0.40000
-0.86994 0.42500
-0.83247 0.45000
-0.80144 0.47500
-0.75108 0.50000
-0.70958 0.52500
-0.69588 0.55000
-0.67734 0.57500
-0.55687 0.60000
-0.44526 0.62500
-0.43237 0.65000
-0.39973 0.67500
-0.35420 0.70000
-0.27886 0.75000
-0.20230 0.80000
-0.16201 0.82500
-0.15275 0.85000
-0.09916 0.87500
-0.07941 0.90000
-0.04033 0.92500
-0.01455 0.95000
0.10552 0.99000
压力系数 坐标
0.87671 0.00000
0.62247 0.00050
0.42181 0.00125
0.22116 0.00250
0.06523 0.00500
-0.15839 0.00750
-0.30062 0.01000
-0.45252 0.01500
-0.53673 0.02500
-0.58628 0.05000
-0.64592 0.07500
-0.70031 0.12500
-0.71643 0.15000
-0.71965 0.17500
-0.72892 0.20000
-0.75793 0.22500
-0.73617 0.25000
-0.73335 0.27500
-0.69185 0.30000
-0.66727 0.32500
-0.70998 0.35000
-0.64068 0.37500
-0.58427 0.40000
-0.55163 0.42500
-0.54116 0.45000
-0.49200 0.47500
-0.30867 0.50000
-0.23333 0.52500
-0.19787 0.55000
-0.13300 0.57500
-0.07337 0.60000
-0.01374 0.62500
0.01124 0.65000
0.07974 0.67500
0.14098 0.70000
0.18893 0.72500
0.23244 0.75000
0.30295 0.82500
0.32995 0.85000
0.32068 0.87500
0.32914 0.90000
0.31625 0.92500
0.27314 0.95000
0.25541 0.97500
0.16717 0.99000
压力系数 坐标
1.00967 0.06250
1.01128 0.08750
1.00604 0.11250
1.02458 0.13750
1.01168 0.16250
0.99799 0.18750
1.01733 0.21250
1.01894 0.23750
1.01168 0.26250
1.01894 0.28750
1.00483 0.31250
1.01450 0.33750
1.01168 0.36250
1.02297 0.38750
1.02216 0.41250
1.00846 0.43750
1.01531 0.45250
1.01370 0.46750
1.01128 0.48250
1.02216 0.49750
1.00725 0.51250
1.00645 0.52750
0.96253 0.54250
1.01773 0.55750
1.01410 0.57250
1.02015 0.58750
1.01128 0.60250
1.01813 0.61750
1.02176 0.63250
1.00967 0.64750
1.01450 0.66250
1.00645 0.67750
1.01330 0.69250
0.99073 0.70750
1.00685 0.72250
1.00846 0.73750
0.95850 0.74750
1.00242 0.75750
1.00483 0.76750
0.99073 0.77750
1.00645 0.78750
1.00201 0.79750
1.02095 0.80750
1.01974 0.81750
0.99678 0.82750
1.00282 0.83750
1.01894 0.84750
1.00725 0.85750
1.00403 0.86750
1.01128 0.87750
1.01410 0.88750
1.00685 0.89750
1.01491 0.90750
1.01410 0.91750
1.00201 0.92750
1.00685 0.93750
1.00363 0.94750
1.04754 0.95750
1.02417 0.96750
1.00645 0.97750
1.01209 0.98750
0.99114 0.99750
1.01007 1.00750
1.00403 1.01750
0.93876 1.02750
0.86462 1.03750
0.83118 1.04750
0.80217 1.05750
0.85132 1.06750
0.91015 1.07750
0.98267 1.08750
1.00363 1.09750
0.99114 1.10750
0.99718 1.11750
1.00685 1.12750
0.99839 1.13750
1.02297 1.15250
1.00645 1.16750
1.01048 1.18250
0.99597 1.19750
0.99678 1.21250
1.01168 1.22750
1.01088 1.24250
1.00967 1.25750
1.01209 1.27250
1.00242 1.28750
1.01491 1.30250
1.01330 1.31750
1.00725 1.33250
1.01289 1.34750
1.01692 1.36250
0.99557 1.37750
1.00564 1.39250
1.01168 1.40750
1.00685 1.42250
1.01289 1.43750
1.00322 1.46250
1.02015 1.48750
1.02055 1.51250
0.99879 1.53750
0.99718 1.56250
1.00040 1.58750
1.01813 1.61250
0.97502 1.63750
1.00483 1.66250
1.02417 1.68750
0.99678 1.71250
1.00766 1.73750
0.99637 1.76250
1.01249 1.78750
1.01853 1.81250
压力系数 坐标
-0.01455 0.62500
-0.03832 0.93750
-0.04799 1.25000
0.01849 1.56250
