攻角：-3.00
升力系数：0.1801 阻力系数： 0.0054
0.0000 
压力系数 坐标
0.97213 0.00000
1.02666 0.00050
0.98990 0.00125
0.93052 0.00250
0.80329 0.00500
0.72493 0.00750
0.55487 0.01000
0.31131 0.01500
0.24951 0.02500
0.08309 0.05000
-0.23319 0.10000
-0.36244 0.12500
-0.46100 0.15000
-0.55390 0.17500
-0.57612 0.20000
-0.69568 0.22500
-0.80515 0.27500
-0.86493 0.32500
-0.88068 0.35000
-0.87099 0.37500
-0.90128 0.40000
-0.86170 0.42500
-0.82494 0.45000
-0.79586 0.47500
-0.74536 0.50000
-0.70416 0.52500
-0.68639 0.55000
-0.67064 0.57500
-0.55754 0.60000
-0.43757 0.62500
-0.43151 0.65000
-0.39476 0.67500
-0.35396 0.70000
-0.27560 0.75000
-0.19764 0.80000
-0.16048 0.82500
-0.14755 0.85000
-0.09464 0.87500
-0.08091 0.90000
-0.03809 0.92500
-0.00376 0.95000
0.10773 0.99000
压力系数 坐标
0.87761 0.00000
0.62394 0.00050
0.42683 0.00125
0.21961 0.00250
0.06814 0.00500
-0.15523 0.00750
-0.29580 0.01000
-0.44727 0.01500
-0.53290 0.02500
-0.58460 0.05000
-0.64156 0.07500
-0.69447 0.12500
-0.71184 0.15000
-0.71749 0.17500
-0.72355 0.20000
-0.75223 0.22500
-0.73769 0.25000
-0.72840 0.27500
-0.69003 0.30000
-0.66216 0.32500
-0.70740 0.35000
-0.63550 0.37500
-0.58218 0.40000
-0.54946 0.42500
-0.53654 0.45000
-0.48685 0.47500
-0.30751 0.50000
-0.22713 0.52500
-0.19360 0.55000
-0.13140 0.57500
-0.06556 0.60000
-0.01184 0.62500
0.01927 0.65000
0.08551 0.67500
0.14206 0.70000
0.19619 0.72500
0.23092 0.75000
0.30525 0.82500
0.33271 0.85000
0.32423 0.87500
0.33231 0.90000
0.32423 0.92500
0.27778 0.95000
0.26041 0.97500
0.17639 0.99000
压力系数 坐标
1.00969 0.06250
1.01656 0.08750
1.00848 0.11250
1.02545 0.13750
1.01171 0.16250
1.00404 0.18750
1.02141 0.21250
1.01293 0.23750
1.01414 0.26250
1.02302 0.28750
1.00929 0.31250
1.02060 0.33750
1.01818 0.36250
1.02666 0.38750
1.02585 0.41250
1.01696 0.43750
1.02464 0.45250
1.01616 0.46750
1.01171 0.48250
1.02666 0.49750
1.01131 0.51250
1.01777 0.52750
0.96324 0.54250
1.03272 0.55750
1.01777 0.57250
1.02989 0.58750
1.01818 0.60250
1.02504 0.61750
1.02262 0.63250
1.01212 0.64750
1.02343 0.66250
1.00808 0.67750
1.01979 0.69250
0.99556 0.70750
1.01131 0.72250
1.01212 0.73750
0.95840 0.74750
1.00687 0.75750
1.00889 0.76750
0.99475 0.77750
1.01656 0.78750
1.00889 0.79750
1.02949 0.80750
1.02464 0.81750
0.99596 0.82750
1.00848 0.83750
1.02383 0.84750
1.01656 0.85750
1.01171 0.86750
1.00969 0.87750
1.02020 0.88750
1.01737 0.89750
1.01898 0.90750
1.01575 0.91750
1.00283 0.92750
1.01212 0.93750
1.00929 0.94750
1.04322 0.95750
1.03029 0.96750
1.01171 0.97750
1.01495 0.98750
0.99475 0.99750
1.01454 1.00750
1.00242 1.01750
0.95314 1.02750
0.87074 1.03750
0.84247 1.04750
0.81823 1.05750
0.86186 1.06750
0.91114 1.07750
0.98869 1.08750
1.00525 1.09750
0.99879 1.10750
1.00000 1.11750
1.01535 1.12750
1.00525 1.13750
1.02585 1.15250
1.01171 1.16750
1.01171 1.18250
1.00000 1.19750
1.00040 1.21250
1.01535 1.22750
1.01777 1.24250
1.00969 1.25750
1.01979 1.27250
1.01212 1.28750
1.01575 1.30250
1.02020 1.31750
1.01091 1.33250
1.01656 1.34750
1.02141 1.36250
0.99273 1.37750
1.00889 1.39250
1.01858 1.40750
1.01818 1.42250
1.01414 1.43750
1.00727 1.46250
1.02302 1.48750
1.02343 1.51250
1.00767 1.53750
0.99960 1.56250
1.00687 1.58750
1.02060 1.61250
0.97698 1.63750
1.01373 1.66250
1.02706 1.68750
1.00202 1.71250
1.00283 1.73750
0.99677 1.76250
1.01535 1.78750
1.02343 1.81250
压力系数 坐标
-0.01264 0.62500
-0.02920 0.93750
-0.04092 1.25000
0.02573 1.56250
