 
 
 
攻角：-9.00
升力系数：-0.5607 阻力系数： 0.0118
 
0.0000 
 
 
压力系数 坐标
-0.44139 0.00000
0.13137 0.00050
0.44761 0.00125
0.70495 0.00250
0.90378 0.00500
0.97005 0.00750
1.01669 0.01000
0.84895 0.01500
0.93855 0.02500
0.82032 0.05000
0.49139 0.10000
0.32611 0.12500
0.19928 0.15000
0.08064 0.17500
-0.02082 0.20000
-0.11083 0.22500
-0.26629 0.27500
-0.37716 0.32500
-0.41603 0.35000
-0.43526 0.37500
-0.49376 0.40000
-0.48067 0.42500
-0.47126 0.45000
-0.47208 0.47500
-0.44508 0.50000
-0.40826 0.52500
-0.38494 0.55000
-0.35712 0.57500
-0.33625 0.60000
-0.32643 0.62500
-0.30230 0.65000
-0.28388 0.67500
-0.25443 0.70000
-0.14397 0.75000
-0.09978 0.80000
-0.07646 0.82500
-0.08015 0.85000
-0.04005 0.87500
-0.04210 0.90000
-0.01019 0.92500
0.01068 0.95000
0.09577 0.99000
 
 
压力系数 坐标
-0.81778 0.00000
-1.51900 0.00050
-1.81193 0.00125
-2.07376 0.00250
-2.25009 0.00500
-2.46160 0.00750
-2.47224 0.01000
-2.28037 0.01500
-2.15600 0.02500
-1.96412 0.05000
-1.78125 0.07500
-1.56769 0.12500
-1.48218 0.15000
-1.38031 0.17500
-1.26822 0.20000
-1.32386 0.22500
-1.26658 0.25000
-1.21912 0.27500
-1.12462 0.30000
-1.05916 0.32500
-1.08984 0.35000
-0.96179 0.37500
-0.85787 0.40000
-0.78219 0.42500
-0.70691 0.45000
-0.61854 0.47500
-0.51299 0.50000
-0.40089 0.52500
-0.33093 0.55000
-0.23970 0.57500
-0.16156 0.60000
-0.11165 0.62500
-0.08874 0.65000
-0.03310 0.67500
0.00454 0.70000
0.02663 0.72500
0.04954 0.75000
0.07777 0.82500
0.09905 0.85000
0.10641 0.87500
0.13259 0.90000
0.14364 0.92500
0.15223 0.95000
0.17473 0.97500
0.16451 0.99000
 
 
压力系数 坐标
1.01015 0.06250
1.01096 0.08750
1.00687 0.11250
1.02406 0.13750
1.01178 0.16250
1.00237 0.18750
1.01792 0.21250
1.01628 0.23750
1.00728 0.26250
1.01710 0.28750
1.00524 0.31250
1.01424 0.33750
1.01301 0.36250
1.02447 0.38750
1.01874 0.41250
1.01506 0.43750
1.01260 0.45250
1.01792 0.46750
1.00851 0.48250
1.01915 0.49750
1.00892 0.51250
1.00687 0.52750
0.96023 0.54250
1.02242 0.55750
1.00687 0.57250
1.02487 0.58750
1.01669 0.60250
1.02447 0.61750
1.01710 0.63250
1.00687 0.64750
1.02242 0.66250
1.01219 0.67750
1.01506 0.69250
0.99501 0.70750
1.00892 0.72250
1.00933 0.73750
0.96146 0.74750
1.00687 0.75750
1.00401 0.76750
0.99501 0.77750
0.99992 0.78750
1.00483 0.79750
1.02528 0.80750
1.01874 0.81750
0.98764 0.82750
1.00687 0.83750
1.01669 0.84750
1.01137 0.85750
1.00074 0.86750
1.01137 0.87750
1.01833 0.88750
1.01219 0.89750
1.01465 0.90750
1.01301 0.91750
0.99746 0.92750
1.00810 0.93750
1.00565 0.94750
1.04901 0.95750
1.02487 0.96750
1.00851 0.97750
1.01219 0.98750
1.00155 0.99750
1.01751 1.00750
1.01996 1.01750
1.00851 1.02750
0.99665 1.03750
1.01506 1.04750
1.00442 1.05750
1.00319 1.06750
1.00524 1.07750
1.01792 1.08750
0.97373 1.09750
0.94305 1.10750
0.92096 1.11750
0.90255 1.12750
0.86246 1.13750
0.85673 1.15250
0.84773 1.16750
0.88087 1.18250
0.91400 1.19750
0.96187 1.21250
0.99828 1.22750
1.01424 1.24250
1.01056 1.25750
1.01628 1.27250
1.00442 1.28750
1.01546 1.30250
1.01342 1.31750
1.00974 1.33250
1.01669 1.34750
1.01710 1.36250
0.99869 1.37750
1.01015 1.39250
1.01260 1.40750
1.00851 1.42250
1.01792 1.43750
1.00483 1.46250
1.02201 1.48750
1.02242 1.51250
1.00319 1.53750
1.00115 1.56250
1.00442 1.58750
1.02160 1.61250
0.97742 1.63750
1.01219 1.66250
1.02487 1.68750
0.99746 1.71250
1.00974 1.73750
0.99296 1.76250
1.01137 1.78750
1.02119 1.81250
 
 
压力系数 坐标
-0.04128 0.62500
-0.05028 0.93750
-0.04333 1.25000
0.02745 1.56250
