 
 
 
攻角：-6.00
升力系数：-0.1954 阻力系数： 0.0073
 
0.0000 
 
 
压力系数 坐标
0.49126 0.00000
0.78832 0.00050
0.91470 0.00125
0.99354 0.00250
1.01751 0.00500
1.00004 0.00750
0.92080 0.01000
0.69404 0.01500
0.68592 0.02500
0.52255 0.05000
0.17226 0.10000
0.01581 0.12500
-0.10367 0.15000
-0.21704 0.17500
-0.27881 0.20000
-0.38934 0.22500
-0.52548 0.27500
-0.61163 0.32500
-0.64089 0.35000
-0.64820 0.37500
-0.69209 0.40000
-0.66690 0.42500
-0.64333 0.45000
-0.63317 0.47500
-0.59294 0.50000
-0.54702 0.52500
-0.52060 0.55000
-0.49338 0.57500
-0.47509 0.60000
-0.46534 0.62500
-0.35074 0.65000
-0.29791 0.67500
-0.27150 0.70000
-0.21298 0.75000
-0.15365 0.80000
-0.12073 0.82500
-0.11667 0.85000
-0.06587 0.87500
-0.05775 0.90000
-0.02361 0.92500
0.00321 0.95000
0.09708 0.99000
 
 
压力系数 坐标
0.24338 0.00000
-0.24549 0.00050
-0.51654 0.00125
-0.77012 0.00250
-0.95095 0.00500
-1.18990 0.00750
-1.28418 0.01000
-1.30287 0.01500
-1.29718 0.02500
-1.24273 0.05000
-1.19477 0.07500
-1.12244 0.12500
-1.10293 0.15000
-1.06677 0.17500
-1.05620 0.20000
-1.05295 0.22500
-1.01394 0.25000
-0.99037 0.27500
-0.93957 0.30000
-0.89975 0.32500
-0.93063 0.35000
-0.85870 0.37500
-0.75874 0.40000
-0.64617 0.42500
-0.60066 0.45000
-0.53767 0.47500
-0.45558 0.50000
-0.35074 0.52500
-0.29669 0.55000
-0.21867 0.57500
-0.14552 0.60000
-0.08253 0.62500
-0.04677 0.65000
0.02515 0.67500
0.08855 0.70000
0.13813 0.72500
0.18486 0.75000
0.26044 0.82500
0.28239 0.85000
0.28401 0.87500
0.29539 0.90000
0.28767 0.92500
0.25150 0.95000
0.24378 0.97500
0.17795 0.99000
 
 
压力系数 坐标
1.00573 0.06250
1.01223 0.08750
1.00126 0.11250
1.02361 0.13750
1.00654 0.16250
0.99760 0.18750
1.01345 0.21250
1.01589 0.23750
1.00979 0.26250
1.01386 0.28750
1.00289 0.31250
1.01426 0.33750
1.01589 0.36250
1.02036 0.38750
1.02036 0.41250
1.00695 0.43750
1.01548 0.45250
1.00979 0.46750
1.01183 0.48250
1.02117 0.49750
1.00695 0.51250
1.01101 0.52750
0.95859 0.54250
1.02645 0.55750
1.01101 0.57250
1.02239 0.58750
1.01264 0.60250
1.01995 0.61750
1.02036 0.63250
1.00207 0.64750
1.01711 0.66250
1.00736 0.67750
1.01508 0.69250
0.98907 0.70750
1.00573 0.72250
1.01020 0.73750
0.95412 0.74750
1.01020 0.75750
1.00370 0.76750
0.99313 0.77750
1.00776 0.78750
1.00410 0.79750
1.02971 0.80750
0.99760 0.81750
0.98907 0.82750
0.99435 0.83750
1.01589 0.84750
1.00573 0.85750
1.00410 0.86750
1.00451 0.87750
1.01345 0.88750
1.00979 0.89750
1.01386 0.90750
1.01020 0.91750
0.99720 0.92750
1.00289 0.93750
1.00654 0.94750
1.04515 0.95750
1.02117 0.96750
1.00532 0.97750
1.01183 0.98750
0.99273 0.99750
1.01061 1.00750
1.01589 1.01750
1.00289 1.02750
0.99069 1.03750
1.01304 1.04750
1.00085 1.05750
0.99638 1.06750
0.97363 1.07750
0.94355 1.08750
0.86025 1.09750
0.80945 1.10750
0.81839 1.11750
0.86553 1.12750
0.93746 1.13750
1.00654 1.15250
1.00451 1.16750
1.01183 1.18250
0.99557 1.19750
0.99557 1.21250
0.99638 1.22750
1.00776 1.24250
1.00532 1.25750
1.01589 1.27250
1.00207 1.28750
1.00939 1.30250
1.01345 1.31750
1.00654 1.33250
1.00857 1.34750
1.01426 1.36250
0.98744 1.37750
1.00492 1.39250
1.00817 1.40750
1.00857 1.42250
1.00695 1.43750
1.00167 1.46250
1.01670 1.48750
1.01467 1.51250
1.00004 1.53750
0.99557 1.56250
1.00248 1.58750
1.01711 1.61250
0.97444 1.63750
1.00898 1.66250
1.01873 1.68750
0.99395 1.71250
1.00573 1.73750
0.99273 1.76250
1.00857 1.78750
1.01792 1.81250
 
 
压力系数 坐标
-0.02686 0.62500
-0.03824 0.93750
-0.04027 1.25000
0.02597 1.56250
