 
 
 
攻角：-9.00
升力系数：-0.5613 阻力系数： 0.0123
 
0.0000 
 
 
压力系数 坐标
-0.44155 0.00000
0.12823 0.00050
0.44800 0.00125
0.70618 0.00250
0.90562 0.00500
0.97047 0.00750
1.01941 0.01000
0.85178 0.01500
0.93825 0.02500
0.82242 0.05000
0.49286 0.10000
0.32890 0.12500
0.20246 0.15000
0.08214 0.17500
-0.01656 0.20000
-0.10629 0.22500
-0.26291 0.27500
-0.37385 0.32500
-0.41545 0.35000
-0.43258 0.37500
-0.49131 0.40000
-0.47745 0.42500
-0.46562 0.45000
-0.46684 0.47500
-0.43992 0.50000
-0.40688 0.52500
-0.37956 0.55000
-0.35345 0.57500
-0.33184 0.60000
-0.32327 0.62500
-0.29717 0.65000
-0.28085 0.67500
-0.25067 0.70000
-0.13892 0.75000
-0.09772 0.80000
-0.07162 0.82500
-0.07652 0.85000
-0.03573 0.87500
-0.03410 0.90000
-0.00636 0.92500
0.01199 0.95000
0.09520 0.99000
 
 
压力系数 坐标
-0.81271 0.00000
-1.51383 0.00050
-1.80790 0.00125
-2.06730 0.00250
-2.25084 0.00500
-2.45681 0.00750
-2.46537 0.01000
-2.28020 0.01500
-2.15173 0.02500
-1.95758 0.05000
-1.77731 0.07500
-1.57174 0.12500
-1.47590 0.15000
-1.37638 0.17500
-1.26177 0.20000
-1.32132 0.22500
-1.26421 0.25000
-1.21445 0.27500
-1.12391 0.30000
-1.05661 0.32500
-1.08639 0.35000
-0.95791 0.37500
-0.85472 0.40000
-0.77763 0.42500
-0.70463 0.45000
-0.61530 0.47500
-0.50967 0.50000
-0.39506 0.52500
-0.32572 0.55000
-0.23803 0.57500
-0.15931 0.60000
-0.10874 0.62500
-0.08304 0.65000
-0.02880 0.67500
0.00424 0.70000
0.02831 0.72500
0.05196 0.75000
0.07643 0.82500
0.10050 0.85000
0.10702 0.87500
0.13680 0.90000
0.15230 0.92500
0.15107 0.95000
0.17106 0.97500
0.16249 0.99000
 
 
压力系数 坐标
1.01166 0.06250
1.01860 0.08750
1.00677 0.11250
1.02553 0.13750
1.01207 0.16250
1.00147 0.18750
1.02472 0.21250
1.01330 0.23750
1.00636 0.26250
1.01370 0.28750
1.00759 0.31250
1.01778 0.33750
1.01656 0.36250
1.02920 0.38750
1.02309 0.41250
1.01452 0.43750
1.01941 0.45250
1.01411 0.46750
1.01534 0.48250
1.02798 0.49750
1.01207 0.51250
1.01860 0.52750
0.96598 0.54250
1.03206 0.55750
1.01697 0.57250
1.02553 0.58750
1.01860 0.60250
1.02676 0.61750
1.02349 0.63250
1.01044 0.64750
1.02145 0.66250
1.01330 0.67750
1.01860 0.69250
0.99372 0.70750
1.01289 0.72250
1.01330 0.73750
0.96231 0.74750
1.00555 0.75750
1.00922 0.76750
1.00024 0.77750
1.01330 0.78750
1.00963 0.79750
1.02839 0.80750
1.02227 0.81750
0.99821 0.82750
1.00881 0.83750
1.02186 0.84750
1.01207 0.85750
1.01166 0.86750
1.00922 0.87750
1.02064 0.88750
1.00718 0.89750
1.01697 0.90750
1.01248 0.91750
1.00106 0.92750
1.01656 0.93750
1.00922 0.94750
1.05531 0.95750
1.02798 0.96750
1.01003 0.97750
1.01697 0.98750
1.00392 0.99750
1.01819 1.00750
1.01778 1.01750
1.01085 1.02750
0.99984 1.03750
1.01737 1.04750
1.00799 1.05750
1.00595 1.06750
0.99821 1.07750
1.00310 1.08750
0.96027 1.09750
0.91867 1.10750
0.89828 1.11750
0.88237 1.12750
0.85382 1.13750
0.85301 1.15250
0.83628 1.16750
0.87095 1.18250
0.90807 1.19750
0.95742 1.21250
1.00188 1.22750
1.01289 1.24250
1.01778 1.25750
1.01656 1.27250
1.01289 1.28750
1.01452 1.30250
1.01778 1.31750
1.00881 1.33250
1.01982 1.34750
1.02227 1.36250
0.99984 1.37750
1.00799 1.39250
1.01534 1.40750
1.02186 1.42250
1.01534 1.43750
1.00555 1.46250
1.02268 1.48750
1.02145 1.51250
1.00147 1.53750
0.99617 1.56250
1.00636 1.58750
1.02309 1.61250
0.97659 1.63750
1.01493 1.66250
1.02594 1.68750
0.99821 1.71250
1.01166 1.73750
0.99902 1.76250
1.01493 1.78750
1.03043 1.81250
 
 
压力系数 坐标
-0.04103 0.62500
-0.04593 0.93750
-0.04022 1.25000
0.02749 1.56250
