 
 
 
攻角：-8.00
升力系数：-0.4409 阻力系数： 0.0085
 
0.0000 
 
 
压力系数 坐标
-0.09069 0.00000
0.39055 0.00050
0.64293 0.00125
0.83891 0.00250
0.97484 0.00500
1.00730 0.00750
1.01055 0.01000
0.82065 0.01500
0.87097 0.02500
0.73260 0.05000
0.39014 0.10000
0.22459 0.12500
0.09921 0.15000
-0.01643 0.17500
-0.10692 0.20000
-0.20714 0.22500
-0.35524 0.27500
-0.45709 0.32500
-0.49158 0.35000
-0.50497 0.37500
-0.56178 0.40000
-0.54636 0.42500
-0.52972 0.45000
-0.52688 0.47500
-0.49645 0.50000
-0.45953 0.52500
-0.43356 0.55000
-0.39826 0.57500
-0.38121 0.60000
-0.37147 0.62500
-0.34185 0.65000
-0.31589 0.67500
-0.23270 0.70000
-0.16859 0.75000
-0.12153 0.80000
-0.09393 0.82500
-0.09272 0.85000
-0.05052 0.87500
-0.04646 0.90000
-0.01197 0.92500
0.00832 0.95000
0.10408 0.99000
 
 
压力系数 坐标
-0.41976 0.00000
-1.06005 0.00050
-1.35058 0.00125
-1.61270 0.00250
-1.79732 0.00500
-2.02252 0.00750
-2.06594 0.01000
-1.95192 0.01500
-1.87076 0.02500
-1.72631 0.05000
-1.58998 0.07500
-1.41753 0.12500
-1.36721 0.15000
-1.31447 0.17500
-1.28444 0.20000
-1.26537 0.22500
-1.22073 0.25000
-1.15865 0.27500
-1.05762 0.30000
-0.99878 0.32500
-1.04991 0.35000
-0.92696 0.37500
-0.83445 0.40000
-0.76750 0.42500
-0.70177 0.45000
-0.62183 0.47500
-0.52485 0.50000
-0.41327 0.52500
-0.34916 0.55000
-0.26395 0.57500
-0.18280 0.60000
-0.12031 0.62500
-0.08825 0.65000
-0.01238 0.67500
0.04443 0.70000
0.08825 0.72500
0.12599 0.75000
0.18482 0.82500
0.20755 0.85000
0.21363 0.87500
0.23473 0.90000
0.23757 0.92500
0.21931 0.95000
0.21891 0.97500
0.17630 0.99000
 
 
压力系数 坐标
1.00325 0.06250
1.01014 0.08750
1.00325 0.11250
1.01826 0.13750
1.00609 0.16250
0.99594 0.18750
1.01826 0.21250
1.01420 0.23750
1.00527 0.26250
1.01339 0.28750
0.99959 0.31250
1.01461 0.33750
1.01217 0.36250
1.02069 0.38750
1.02069 0.41250
1.00852 0.43750
1.01177 0.45250
0.99797 0.46750
1.00812 0.48250
1.01907 0.49750
1.00406 0.51250
1.00893 0.52750
0.95821 0.54250
1.02353 0.55750
1.01136 0.57250
1.02313 0.58750
1.01339 0.60250
1.01988 0.61750
1.01867 0.63250
1.00203 0.64750
1.01582 0.66250
1.00730 0.67750
0.99107 0.69250
0.99067 0.70750
1.00690 0.72250
1.00812 0.73750
0.95415 0.74750
1.00122 0.75750
0.99919 0.76750
0.99026 0.77750
0.99797 0.78750
0.99919 0.79750
1.01461 0.80750
1.01664 0.81750
0.98661 0.82750
1.00122 0.83750
1.01785 0.84750
1.00730 0.85750
1.00365 0.86750
1.00730 0.87750
1.01542 0.88750
1.00527 0.89750
1.01380 0.90750
1.01014 0.91750
0.99554 0.92750
1.00771 0.93750
1.00487 0.94750
1.04504 0.95750
1.02191 0.96750
1.00446 0.97750
1.00974 0.98750
0.99148 0.99750
1.01055 1.00750
1.01542 1.01750
1.00446 1.02750
0.99351 1.03750
1.01420 1.04750
1.00081 1.05750
1.00406 1.06750
1.00568 1.07750
1.01664 1.08750
0.97971 1.09750
0.93467 1.10750
0.89044 1.11750
0.86326 1.12750
0.82674 1.13750
0.84581 1.15250
0.89166 1.16750
0.95374 1.18250
0.98661 1.19750
0.99473 1.21250
1.00974 1.22750
1.01258 1.24250
1.00893 1.25750
1.01948 1.27250
0.99959 1.28750
1.01217 1.30250
1.01339 1.31750
1.00812 1.33250
1.01217 1.34750
1.01136 1.36250
0.99067 1.37750
0.99757 1.39250
1.00974 1.40750
1.01014 1.42250
1.01258 1.43750
1.00081 1.46250
1.01948 1.48750
1.01988 1.51250
0.99878 1.53750
0.99432 1.56250
1.00243 1.58750
1.01826 1.61250
0.96997 1.63750
1.01014 1.66250
1.02069 1.68750
0.99107 1.71250
1.00284 1.73750
0.99148 1.76250
1.00730 1.78750
1.01745 1.81250
 
 
压力系数 坐标
-0.04200 0.62500
-0.05011 0.93750
-0.04484 1.25000
0.02252 1.56250
