 
 
 
攻角：-2.00
升力系数：0.3068 阻力系数： 0.0082
 
0.0000 
 
 
压力系数 坐标
1.01587 0.00000
0.99608 0.00050
0.92016 0.00125
0.82485 0.00250
0.64674 0.00500
0.55709 0.00750
0.37131 0.01000
0.12051 0.01500
0.06236 0.02500
-0.09919 0.05000
-0.38108 0.10000
-0.50143 0.12500
-0.59230 0.15000
-0.67954 0.17500
-0.68277 0.20000
-0.80796 0.22500
-0.90893 0.27500
-0.95295 0.32500
-0.96466 0.35000
-0.95093 0.37500
-0.97234 0.40000
-0.93397 0.42500
-0.88995 0.45000
-0.85481 0.47500
-0.80433 0.50000
-0.76515 0.52500
-0.75546 0.55000
-0.74092 0.57500
-0.52324 0.60000
-0.48286 0.62500
-0.46751 0.65000
-0.42551 0.67500
-0.37987 0.70000
-0.29587 0.75000
-0.21550 0.80000
-0.17431 0.82500
-0.16259 0.85000
-0.10848 0.87500
-0.08626 0.90000
-0.04346 0.92500
-0.01034 0.95000
0.10638 0.99000
 
 
压力系数 坐标
0.97306 0.00000
0.80102 0.00050
0.63584 0.00125
0.45329 0.00250
0.32204 0.00500
0.11243 0.00750
-0.03296 0.01000
-0.21146 0.01500
-0.31808 0.02500
-0.39280 0.05000
-0.47801 0.07500
-0.56646 0.12500
-0.59755 0.15000
-0.60846 0.17500
-0.62421 0.20000
-0.65732 0.22500
-0.64319 0.25000
-0.65046 0.27500
-0.61613 0.30000
-0.59230 0.32500
-0.64319 0.35000
-0.57292 0.37500
-0.51799 0.40000
-0.48568 0.42500
-0.47034 0.45000
-0.45782 0.47500
-0.28820 0.50000
-0.18117 0.52500
-0.16138 0.55000
-0.10202 0.57500
-0.04022 0.60000
0.01268 0.62500
0.03812 0.65000
0.10032 0.67500
0.16090 0.70000
0.20613 0.72500
0.24773 0.75000
0.31235 0.82500
0.33981 0.85000
0.33496 0.87500
0.33658 0.90000
0.32769 0.92500
0.28084 0.95000
0.25984 0.97500
0.16857 0.99000
 
 
压力系数 坐标
1.01183 0.06250
1.01224 0.08750
1.00618 0.11250
1.02274 0.13750
1.00699 0.16250
1.00376 0.18750
1.02072 0.21250
1.01547 0.23750
1.01304 0.26250
1.02274 0.28750
0.99527 0.31250
1.01224 0.33750
1.01062 0.36250
1.03162 0.38750
1.02072 0.41250
1.01264 0.43750
1.01668 0.45250
1.01587 0.46750
1.01022 0.48250
1.02314 0.49750
1.00295 0.51250
1.01264 0.52750
0.95933 0.54250
1.02476 0.55750
1.01345 0.57250
1.02274 0.58750
1.01264 0.60250
1.02072 0.61750
1.01829 0.63250
1.00537 0.64750
1.02072 0.66250
1.00860 0.67750
1.01506 0.69250
0.99043 0.70750
1.00376 0.72250
1.01103 0.73750
0.95974 0.74750
1.00658 0.75750
1.00537 0.76750
0.99083 0.77750
1.00537 0.78750
1.00174 0.79750
1.02678 0.80750
1.01951 0.81750
0.99285 0.82750
1.00133 0.83750
1.01708 0.84750
1.00820 0.85750
1.00658 0.86750
1.01022 0.87750
1.00779 0.88750
1.00699 0.89750
1.01143 0.90750
1.00981 0.91750
0.99568 0.92750
1.00416 0.93750
1.00618 0.94750
1.04697 0.95750
1.02072 0.96750
1.01183 0.97750
1.00739 0.98750
0.97347 0.99750
0.96297 1.00750
0.89875 1.01750
0.82686 1.02750
0.81192 1.03750
0.85837 1.04750
0.90360 1.05750
0.96256 1.06750
0.99689 1.07750
1.01829 1.08750
1.00860 1.09750
0.99124 1.10750
1.00214 1.11750
1.00537 1.12750
1.00497 1.13750
1.02314 1.15250
1.00779 1.16750
1.00860 1.18250
1.00174 1.19750
1.00012 1.21250
1.00901 1.22750
1.00820 1.24250
1.01022 1.25750
1.01466 1.27250
1.00214 1.28750
1.01022 1.30250
1.00981 1.31750
1.00658 1.33250
1.01426 1.34750
1.00779 1.36250
0.99285 1.37750
1.01062 1.39250
1.01224 1.40750
1.00941 1.42250
1.01264 1.43750
0.99649 1.46250
1.01749 1.48750
1.02435 1.51250
0.99972 1.53750
0.99770 1.56250
0.99689 1.58750
1.02031 1.61250
0.97347 1.63750
1.01103 1.66250
1.02758 1.68750
0.99810 1.71250
1.00335 1.73750
0.99406 1.76250
1.00779 1.78750
1.01506 1.81250
 
 
压力系数 坐标
-0.00711 0.62500
-0.02609 0.93750
-0.04426 1.25000
0.01955 1.56250
