 
 
 
攻角：-4.00
升力系数：0.0553 阻力系数： 0.0067
 
0.0000 
 
 
压力系数 坐标
0.86701 0.00000
0.99683 0.00050
1.00496 0.00125
0.99438 0.00250
0.91259 0.00500
0.85318 0.00750
0.70790 0.01000
0.45927 0.01500
0.41491 0.02500
0.23789 0.05000
-0.09335 0.10000
-0.23781 0.12500
-0.34280 0.15000
-0.44657 0.17500
-0.48035 0.20000
-0.59958 0.22500
-0.71922 0.27500
-0.78717 0.32500
-0.80793 0.35000
-0.80182 0.37500
-0.84414 0.40000
-0.80386 0.42500
-0.77374 0.45000
-0.75218 0.47500
-0.70009 0.50000
-0.65370 0.52500
-0.63864 0.55000
-0.61382 0.57500
-0.60202 0.60000
-0.42256 0.62500
-0.39692 0.65000
-0.37210 0.67500
-0.33466 0.70000
-0.26264 0.75000
-0.18939 0.80000
-0.15114 0.82500
-0.14503 0.85000
-0.09050 0.87500
-0.07829 0.90000
-0.03597 0.92500
-0.00789 0.95000
0.10401 0.99000
 
 
压力系数 坐标
0.72011 0.00000
0.38480 0.00050
0.15651 0.00125
-0.07097 0.00250
-0.23903 0.00500
-0.47343 0.00750
-0.60365 0.01000
-0.71840 0.01500
-0.78188 0.02500
-0.79857 0.05000
-0.82624 0.07500
-0.84130 0.12500
-0.84943 0.15000
-0.84048 0.17500
-0.84048 0.20000
-0.85839 0.22500
-0.83845 0.25000
-0.82380 0.27500
-0.77619 0.30000
-0.74689 0.32500
-0.78107 0.35000
-0.71433 0.37500
-0.65777 0.40000
-0.62643 0.42500
-0.61626 0.45000
-0.43599 0.47500
-0.36681 0.50000
-0.27851 0.52500
-0.23700 0.55000
-0.16334 0.57500
-0.09823 0.60000
-0.03923 0.62500
-0.00871 0.65000
0.05803 0.67500
0.12110 0.70000
0.17278 0.72500
0.21551 0.75000
0.28469 0.82500
0.31318 0.85000
0.30911 0.87500
0.31765 0.90000
0.30992 0.92500
0.26719 0.95000
0.24888 0.97500
0.17197 0.99000
 
 
压力系数 坐标
1.00700 0.06250
1.01270 0.08750
1.00578 0.11250
1.02165 0.13750
1.00985 0.16250
1.00252 0.18750
1.02043 0.21250
1.01880 0.23750
1.00944 0.26250
1.01880 0.28750
1.00334 0.31250
1.01677 0.33750
1.01595 0.36250
1.02368 0.38750
1.02246 0.41250
1.01514 0.43750
1.01880 0.45250
1.01473 0.46750
1.01188 0.48250
1.02165 0.49750
1.01066 0.51250
1.01270 0.52750
0.96142 0.54250
1.02816 0.55750
1.00985 0.57250
1.02450 0.58750
1.01514 0.60250
1.02450 0.61750
1.02084 0.63250
1.01148 0.64750
1.01473 0.66250
1.00822 0.67750
1.01799 0.69250
0.99479 0.70750
1.01148 0.72250
1.00822 0.73750
0.95898 0.74750
1.00171 0.75750
1.00334 0.76750
0.98502 0.77750
1.00985 0.78750
1.00537 0.79750
1.02694 0.80750
1.02613 0.81750
0.99357 0.82750
1.00171 0.83750
1.02084 0.84750
1.00659 0.85750
1.00903 0.86750
1.00985 0.87750
1.01554 0.88750
1.01066 0.89750
1.01432 0.90750
1.01025 0.91750
0.99845 0.92750
1.00578 0.93750
1.00822 0.94750
1.05542 0.95750
1.01636 0.96750
1.00903 0.97750
1.01270 0.98750
0.99235 0.99750
1.01514 1.00750
1.01514 1.01750
1.00293 1.02750
0.97078 1.03750
0.94637 1.04750
0.87434 1.05750
0.83242 1.06750
0.81737 1.07750
0.87271 1.08750
0.92114 1.09750
0.95857 1.10750
0.99072 1.11750
1.00415 1.12750
1.00008 1.13750
1.02287 1.15250
1.00537 1.16750
1.00415 1.18250
0.99805 1.19750
0.99886 1.21250
1.00985 1.22750
1.01270 1.24250
1.01188 1.25750
1.02368 1.27250
1.00130 1.28750
1.01107 1.30250
1.02002 1.31750
1.00944 1.33250
1.01514 1.34750
1.01799 1.36250
0.98380 1.37750
1.00700 1.39250
1.00741 1.40750
1.01188 1.42250
1.02124 1.43750
1.00334 1.46250
1.02246 1.48750
1.02531 1.51250
1.00293 1.53750
0.99683 1.56250
1.00171 1.58750
1.02124 1.61250
0.97404 1.63750
1.01188 1.66250
1.02694 1.68750
0.99072 1.71250
1.00578 1.73750
0.99398 1.76250
1.01066 1.78750
1.02287 1.81250
 
 
压力系数 坐标
-0.02539 0.62500
-0.03801 0.93750
-0.04452 1.25000
0.02629 1.56250
