 
 
 
攻角：-1.00
升力系数：0.4366 阻力系数： 0.0061
 
0.0000 
 
 
压力系数 坐标
1.01660 0.00000
0.92181 0.00050
0.80709 0.00125
0.67570 0.00250
0.45887 0.00500
0.35026 0.00750
0.15092 0.01000
-0.09885 0.01500
-0.14726 0.02500
-0.29452 0.05000
-0.54511 0.10000
-0.64885 0.12500
-0.73062 0.15000
-0.80791 0.17500
-0.79611 0.20000
-0.92100 0.22500
-1.01090 0.27500
-1.04507 0.32500
-1.04792 0.35000
-1.02962 0.37500
-1.04833 0.40000
-1.00073 0.42500
-0.95151 0.45000
-0.91246 0.47500
-0.86364 0.50000
-0.82988 0.52500
-0.82215 0.55000
-0.69766 0.57500
-0.55122 0.60000
-0.52111 0.62500
-0.49793 0.65000
-0.45440 0.67500
-0.40192 0.70000
-0.31324 0.75000
-0.22903 0.80000
-0.18306 0.82500
-0.16842 0.85000
-0.11675 0.87500
-0.09031 0.90000
-0.04841 0.92500
-0.01139 0.95000
0.10862 0.99000
 
 
压力系数 坐标
1.02962 0.00000
0.93646 0.00050
0.81320 0.00125
0.66797 0.00250
0.54593 0.00500
0.35921 0.00750
0.20950 0.01000
0.02115 0.01500
-0.10170 0.02500
-0.20137 0.05000
-0.31161 0.07500
-0.43528 0.12500
-0.47108 0.15000
-0.49508 0.17500
-0.51379 0.20000
-0.55813 0.22500
-0.54756 0.25000
-0.56098 0.27500
-0.53006 0.30000
-0.51582 0.32500
-0.57359 0.35000
-0.50687 0.37500
-0.45236 0.40000
-0.41738 0.42500
-0.40843 0.45000
-0.39094 0.47500
-0.37548 0.50000
-0.12611 0.52500
-0.11106 0.55000
-0.06590 0.57500
-0.00529 0.60000
0.03743 0.62500
0.06143 0.65000
0.12367 0.67500
0.17737 0.70000
0.23066 0.72500
0.26564 0.75000
0.32788 0.82500
0.35595 0.85000
0.34660 0.87500
0.35229 0.90000
0.33765 0.92500
0.29208 0.95000
0.26849 0.97500
0.16760 0.99000
 
 
压力系数 坐标
1.01294 0.06250
1.01863 0.08750
1.00277 0.11250
1.02799 0.13750
1.01416 0.16250
1.00277 0.18750
1.02433 0.21250
1.02148 0.23750
1.01497 0.26250
1.02555 0.28750
1.01131 0.31250
1.02229 0.33750
1.01578 0.36250
1.03124 0.38750
1.02189 0.41250
1.01375 0.43750
1.02839 0.45250
1.02229 0.46750
1.01578 0.48250
1.02962 0.49750
1.01538 0.51250
1.01660 0.52750
0.95924 0.54250
1.03206 0.55750
1.01375 0.57250
1.03165 0.58750
1.02107 0.60250
1.02473 0.61750
1.02595 0.63250
1.01456 0.64750
1.02433 0.66250
1.01497 0.67750
1.02026 0.69250
0.99707 0.70750
1.01375 0.72250
1.01334 0.73750
0.96127 0.74750
1.01090 0.75750
1.01497 0.76750
0.99992 0.77750
1.01538 0.78750
1.01090 0.79750
1.03368 0.80750
1.02839 0.81750
1.00155 0.82750
1.01253 0.83750
1.02555 0.84750
1.01172 0.85750
1.01660 0.86750
1.01660 0.87750
1.02067 0.88750
1.01538 0.89750
1.01822 0.90750
1.01619 0.91750
1.00439 0.92750
1.01090 0.93750
1.00765 0.94750
1.05240 0.95750
1.02677 0.96750
1.00277 0.97750
0.95883 0.98750
0.87991 0.99750
0.85794 1.00750
0.83720 1.01750
0.84696 1.02750
0.89008 1.03750
0.96941 1.04750
0.99016 1.05750
1.00317 1.06750
1.01253 1.07750
1.03612 1.08750
1.01456 1.09750
0.99829 1.10750
1.00805 1.11750
1.01050 1.12750
1.01985 1.13750
1.03612 1.15250
1.00846 1.16750
1.01212 1.18250
1.00195 1.19750
1.00521 1.21250
1.01212 1.22750
1.02229 1.24250
1.01741 1.25750
1.02189 1.27250
1.01700 1.28750
1.02433 1.30250
1.01904 1.31750
1.00805 1.33250
1.01945 1.34750
1.02921 1.36250
0.99911 1.37750
1.01090 1.39250
1.02107 1.40750
1.01904 1.42250
1.01822 1.43750
1.00968 1.46250
1.02677 1.48750
1.02962 1.51250
1.00765 1.53750
1.00521 1.56250
1.00765 1.58750
1.02433 1.61250
0.97714 1.63750
1.01456 1.66250
1.03206 1.68750
1.00399 1.71250
1.01212 1.73750
1.00236 1.76250
1.01700 1.78750
1.03043 1.81250
 
 
压力系数 坐标
-0.00203 0.62500
-0.02319 0.93750
-0.03743 1.25000
0.02726 1.56250
