攻角：-8.00
升力系数：-0.4426 阻力系数： 0.0070
0.0000 
压力系数 坐标
-0.08813 0.00000
0.39403 0.00050
0.64548 0.00125
0.84160 0.00250
0.97384 0.00500
1.01493 0.00750
1.01575 0.01000
0.82614 0.01500
0.87741 0.02500
0.73784 0.05000
0.39565 0.10000
0.23127 0.12500
0.10473 0.15000
-0.01042 0.17500
-0.10115 0.20000
-0.20084 0.22500
-0.34813 0.27500
-0.45311 0.32500
-0.48810 0.35000
-0.50153 0.37500
-0.55198 0.40000
-0.53977 0.42500
-0.52472 0.45000
-0.52065 0.47500
-0.49217 0.50000
-0.45433 0.52500
-0.42747 0.55000
-0.39574 0.57500
-0.37498 0.60000
-0.36847 0.62500
-0.33918 0.65000
-0.31151 0.67500
-0.22729 0.70000
-0.16503 0.75000
-0.12068 0.80000
-0.09057 0.82500
-0.08894 0.85000
-0.04541 0.87500
-0.03890 0.90000
-0.01123 0.92500
0.01278 0.95000
0.11328 0.99000
压力系数 坐标
-0.42015 0.00000
-1.05936 0.00050
-1.34744 0.00125
-1.61476 0.00250
-1.79827 0.00500
-2.02165 0.00750
-2.06762 0.01000
-1.95248 0.01500
-1.87151 0.02500
-1.72421 0.05000
-1.58506 0.07500
-1.41498 0.12500
-1.37022 0.15000
-1.30838 0.17500
-1.28152 0.20000
-1.26688 0.22500
-1.21886 0.25000
-1.15254 0.27500
-1.05367 0.30000
-0.99792 0.32500
-1.04797 0.35000
-0.92346 0.37500
-0.82744 0.40000
-0.76397 0.42500
-0.69764 0.45000
-0.61749 0.47500
-0.52024 0.50000
-0.40957 0.52500
-0.34650 0.55000
-0.25902 0.57500
-0.18009 0.60000
-0.11946 0.62500
-0.07837 0.65000
-0.00797 0.67500
0.04492 0.70000
0.08886 0.72500
0.13199 0.75000
0.18896 0.82500
0.21459 0.85000
0.22029 0.87500
0.23494 0.90000
0.24755 0.92500
0.22069 0.95000
0.22191 0.97500
0.18245 0.99000
压力系数 坐标
1.00883 0.06250
1.01493 0.08750
1.00395 0.11250
1.02388 0.13750
1.01086 0.16250
0.99947 0.18750
1.01982 0.21250
1.01859 0.23750
1.01331 0.26250
1.02226 0.28750
1.00435 0.31250
1.01737 0.33750
1.01982 0.36250
1.02592 0.38750
1.02429 0.41250
1.01127 0.43750
1.01778 0.45250
1.01412 0.46750
1.01493 0.48250
1.02226 0.49750
1.00964 0.51250
1.01208 0.52750
0.96122 0.54250
1.02917 0.55750
1.02266 0.57250
1.01493 0.58750
1.02185 0.60250
1.02470 0.61750
1.02795 0.63250
1.01005 0.64750
1.02307 0.66250
1.01249 0.67750
1.01697 0.69250
0.99784 0.70750
1.01127 0.72250
1.00883 0.73750
0.95878 0.74750
1.01127 0.75750
1.01046 0.76750
0.99459 0.77750
1.00802 0.78750
1.00354 0.79750
1.02836 0.80750
1.02266 0.81750
0.99377 0.82750
1.00598 0.83750
1.02144 0.84750
1.01249 0.85750
1.00802 0.86750
1.01168 0.87750
1.02022 0.88750
1.00964 0.89750
1.01005 0.90750
1.01371 0.91750
0.99947 0.92750
1.00842 0.93750
1.00761 0.94750
1.04748 0.95750
1.02185 0.96750
1.00151 0.97750
1.01615 0.98750
0.99255 0.99750
1.01412 1.00750
1.01778 1.01750
1.00435 1.02750
0.99744 1.03750
1.01615 1.04750
1.00354 1.05750
1.00842 1.06750
1.00924 1.07750
1.02104 1.08750
0.98401 1.09750
0.94658 1.10750
0.90141 1.11750
0.87334 1.12750
0.84201 1.13750
0.84974 1.15250
0.89449 1.16750
0.96082 1.18250
0.99174 1.19750
0.99662 1.21250
1.01046 1.22750
1.02144 1.24250
1.01168 1.25750
1.01982 1.27250
0.99784 1.28750
1.01493 1.30250
1.01453 1.31750
1.01046 1.33250
1.01575 1.34750
1.01778 1.36250
0.99255 1.37750
1.01208 1.39250
1.01371 1.40750
1.00761 1.42250
1.01697 1.43750
1.00476 1.46250
1.02307 1.48750
1.02226 1.51250
1.00069 1.53750
1.00069 1.56250
1.00435 1.58750
1.02063 1.61250
0.97018 1.63750
1.01005 1.66250
1.02388 1.68750
0.99825 1.71250
1.00720 1.73750
0.99662 1.76250
1.00395 1.78750
1.02022 1.81250
压力系数 坐标
-0.03564 0.62500
-0.04744 0.93750
-0.04337 1.25000
0.02783 1.56250
