攻角：-9.00
升力系数：-0.5799 阻力系数： 0.0151
0.0000 
压力系数 坐标
-0.48774 0.00000
0.09538 0.00050
0.42623 0.00125
0.68708 0.00250
0.88572 0.00500
0.95540 0.00750
1.00761 0.01000
0.96317 0.01500
0.93640 0.02500
0.82226 0.05000
0.49397 0.10000
0.33938 0.12500
0.20737 0.15000
0.08619 0.17500
-0.00271 0.20000
-0.10703 0.22500
-0.25958 0.27500
-0.37126 0.32500
-0.41785 0.35000
-0.43491 0.37500
-0.47599 0.40000
-0.47813 0.42500
-0.47027 0.45000
-0.46986 0.47500
-0.45279 0.50000
-0.41959 0.52500
-0.38720 0.55000
-0.36288 0.57500
-0.34183 0.60000
-0.31394 0.62500
-0.26745 0.65000
-0.22821 0.67500
-0.20328 0.70000
-0.15914 0.75000
-0.11224 0.80000
-0.08843 0.82500
-0.07301 0.85000
-0.04695 0.87500
-0.03878 0.90000
-0.01252 0.92500
0.00986 0.95000
0.09048 0.99000
压力系数 坐标
-0.87437 0.00000
-1.58470 0.00050
-1.87478 0.00125
-2.13482 0.00250
-2.32323 0.00500
-2.47078 0.00750
-2.52728 0.01000
-2.33437 0.01500
-2.19500 0.02500
-2.00128 0.05000
-1.82891 0.07500
-1.54455 0.12500
-1.47578 0.15000
-1.43236 0.17500
-1.28768 0.20000
-1.35205 0.22500
-1.30730 0.25000
-1.23547 0.27500
-1.14340 0.30000
-1.07014 0.32500
-1.05911 0.35000
-0.95223 0.37500
-0.85843 0.40000
-0.78139 0.42500
-0.69505 0.45000
-0.59768 0.47500
-0.49479 0.50000
-0.38679 0.52500
-0.29892 0.55000
-0.21891 0.57500
-0.15015 0.60000
-0.10121 0.62500
-0.07464 0.65000
-0.04562 0.67500
-0.02795 0.70000
-0.01384 0.72500
0.00128 0.75000
0.03520 0.82500
0.05410 0.85000
0.06871 0.87500
0.09201 0.90000
0.11766 0.92500
0.13840 0.95000
0.16047 0.97500
0.16261 0.99000
压力系数 坐标
1.00996 0.06250
1.01006 0.08750
1.00986 0.11250
1.01017 0.13750
1.01241 0.16250
1.00659 0.18750
1.01344 0.21250
1.01252 0.23750
1.01058 0.26250
1.01170 0.28750
1.00914 0.31250
1.01252 0.33750
1.01364 0.36250
1.01517 0.38750
1.01384 0.41250
1.01068 0.43750
1.01303 0.45250
1.01190 0.46750
1.00925 0.48250
1.01528 0.49750
1.01068 0.51250
1.01170 0.52750
0.99729 0.54250
1.01558 0.55750
1.00945 0.57250
1.01456 0.58750
1.01293 0.60250
1.01323 0.61750
1.01395 0.63250
1.00904 0.64750
1.01088 0.66250
1.01047 0.67750
1.01272 0.69250
1.00230 0.70750
1.00894 0.72250
1.00853 0.73750
0.99617 0.74750
1.00823 0.75750
1.00853 0.76750
0.99913 0.77750
1.00649 0.78750
1.00649 0.79750
1.01333 0.80750
1.01047 0.81750
1.00628 0.82750
1.00751 0.83750
1.01395 0.84750
1.01047 0.85750
1.00628 0.86750
1.00996 0.87750
1.01027 0.88750
1.00669 0.89750
1.01027 0.90750
1.00986 0.91750
1.00383 0.92750
1.00812 0.93750
1.00894 0.94750
1.01834 0.95750
1.01201 0.96750
1.00547 0.97750
1.00914 0.98750
1.00373 0.99750
1.01068 1.00750
1.01119 1.01750
1.00281 1.02750
1.00271 1.03750
1.00363 1.04750
0.99464 1.05750
0.99116 1.06750
0.98094 1.07750
0.97236 1.08750
0.95131 1.09750
0.91882 1.10750
0.88868 1.11750
0.87366 1.12750
0.84832 1.13750
0.83432 1.15250
0.84117 1.16750
0.86293 1.18250
0.90973 1.19750
0.96102 1.21250
0.99198 1.22750
1.00250 1.24250
1.00690 1.25750
1.00894 1.27250
1.00455 1.28750
1.00843 1.30250
1.00823 1.31750
1.00669 1.33250
1.00700 1.34750
1.00720 1.36250
1.00209 1.37750
1.00679 1.39250
1.00588 1.40750
1.00618 1.42250
1.00720 1.43750
1.00547 1.46250
1.01395 1.48750
1.01252 1.51250
1.00700 1.53750
1.00649 1.56250
1.00639 1.58750
1.01180 1.61250
0.98554 1.63750
1.00925 1.66250
1.01313 1.68750
1.00209 1.71250
1.00679 1.73750
1.00261 1.76250
1.00894 1.78750
1.01017 1.81250
压力系数 坐标
-0.03551 0.62500
-0.04940 0.93750
-0.03949 1.25000
0.02427 1.56250
