攻角：-7.00
升力系数：-0.3164 阻力系数： 0.0092
0.0000 
压力系数 坐标
0.23320 0.00000
0.61868 0.00050
0.80535 0.00125
0.93736 0.00250
1.01429 0.00500
1.01551 0.00750
0.98028 0.01000
0.77255 0.01500
0.78875 0.02500
0.63690 0.05000
0.28705 0.10000
0.12346 0.12500
0.00158 0.15000
-0.11018 0.17500
-0.18752 0.20000
-0.28916 0.22500
-0.43574 0.27500
-0.52806 0.32500
-0.55965 0.35000
-0.57058 0.37500
-0.62322 0.40000
-0.60297 0.42500
-0.58192 0.45000
-0.57463 0.47500
-0.53899 0.50000
-0.49931 0.52500
-0.47340 0.55000
-0.44546 0.57500
-0.41833 0.60000
-0.41266 0.62500
-0.37540 0.65000
-0.29361 0.67500
-0.24097 0.70000
-0.19076 0.75000
-0.13367 0.80000
-0.10249 0.82500
-0.10006 0.85000
-0.05430 0.87500
-0.04499 0.90000
-0.01664 0.92500
0.00684 0.95000
0.11091 0.99000
压力系数 坐标
-0.05390 0.00000
-0.62038 0.00050
-0.89857 0.00125
-1.16258 0.00250
-1.34601 0.00500
-1.58289 0.00750
-1.65173 0.01000
-1.61164 0.01500
-1.57034 0.02500
-1.47072 0.05000
-1.38245 0.07500
-1.26219 0.12500
-1.24032 0.15000
-1.18161 0.17500
-1.16015 0.20000
-1.14800 0.22500
-1.10467 0.25000
-1.07916 0.27500
-1.02531 0.30000
-0.98198 0.32500
-0.97793 0.35000
-0.84755 0.37500
-0.76170 0.40000
-0.70663 0.42500
-0.65318 0.45000
-0.58192 0.47500
-0.49040 0.50000
-0.38310 0.52500
-0.32155 0.55000
-0.24542 0.57500
-0.16525 0.60000
-0.09965 0.62500
-0.06685 0.65000
0.00887 0.67500
0.07001 0.70000
0.11982 0.72500
0.16517 0.75000
0.23320 0.82500
0.26235 0.85000
0.26397 0.87500
0.27369 0.90000
0.27288 0.92500
0.24170 0.95000
0.23522 0.97500
0.18096 0.99000
压力系数 坐标
1.00903 0.06250
1.01227 0.08750
1.00498 0.11250
1.02077 0.13750
1.00903 0.16250
0.99607 0.18750
1.01834 0.21250
1.01105 0.23750
1.00741 0.26250
1.01794 0.28750
1.00215 0.31250
1.01834 0.33750
1.00943 0.36250
1.02199 0.38750
1.01996 0.41250
1.00781 0.43750
1.01591 0.45250
1.01105 0.46750
1.00903 0.48250
1.01632 0.49750
1.00701 0.51250
1.01065 0.52750
0.95760 0.54250
1.02239 0.55750
1.00984 0.57250
1.01591 0.58750
1.01267 0.60250
1.02118 0.61750
1.01591 0.63250
1.00862 0.64750
1.01672 0.66250
1.01065 0.67750
1.01389 0.69250
0.98595 0.70750
1.00579 0.72250
1.00498 0.73750
0.94870 0.74750
1.00255 0.75750
1.00579 0.76750
0.99081 0.77750
1.00862 0.78750
1.00336 0.79750
1.02401 0.80750
1.01794 0.81750
0.99931 0.82750
1.00417 0.83750
1.01186 0.84750
1.00620 0.85750
1.00660 0.86750
1.00620 0.87750
1.01267 0.88750
1.00660 0.89750
1.01186 0.90750
1.00781 0.91750
0.99000 0.92750
1.00336 0.93750
1.00417 0.94750
1.04871 0.95750
1.01915 0.96750
1.00498 0.97750
1.01875 0.98750
0.98878 0.99750
1.01186 1.00750
1.01024 1.01750
1.00296 1.02750
0.99364 1.03750
1.01186 1.04750
1.00053 1.05750
1.00579 1.06750
0.99891 1.07750
1.00539 1.08750
0.94262 1.09750
0.87500 1.10750
0.84058 1.11750
0.83370 1.12750
0.85151 1.13750
0.93007 1.15250
0.99243 1.16750
1.00215 1.18250
0.99486 1.19750
0.99162 1.21250
1.00701 1.22750
1.01065 1.24250
1.00701 1.25750
1.01713 1.27250
1.00053 1.28750
1.01024 1.30250
1.01227 1.31750
1.00093 1.33250
1.01065 1.34750
1.00862 1.36250
0.99081 1.37750
1.01186 1.39250
1.01186 1.40750
1.01024 1.42250
1.01186 1.43750
0.99688 1.46250
1.01510 1.48750
1.01794 1.51250
0.99729 1.53750
0.99607 1.56250
1.00296 1.58750
1.02280 1.61250
0.97583 1.63750
1.00943 1.66250
1.02482 1.68750
0.99729 1.71250
1.00539 1.73750
0.99567 1.76250
1.00862 1.78750
1.01753 1.81250
压力系数 坐标
-0.02717 0.62500
-0.03932 0.93750
-0.04053 1.25000
0.02749 1.56250
