攻角：-9.00
升力系数：-0.5619 阻力系数： 0.0114
0.0000 
压力系数 坐标
-0.44680 0.00000
0.12510 0.00050
0.44050 0.00125
0.70190 0.00250
0.90072 0.00500
0.96658 0.00750
1.01526 0.01000
0.84590 0.01500
0.93631 0.02500
0.81604 0.05000
0.48877 0.10000
0.32309 0.12500
0.19505 0.15000
0.07601 0.17500
-0.02381 0.20000
-0.11667 0.22500
-0.27130 0.27500
-0.38298 0.32500
-0.42021 0.35000
-0.44148 0.37500
-0.49753 0.40000
-0.48689 0.42500
-0.47175 0.45000
-0.47748 0.47500
-0.45007 0.50000
-0.41244 0.52500
-0.39198 0.55000
-0.36130 0.57500
-0.34126 0.60000
-0.33103 0.62500
-0.30403 0.65000
-0.28726 0.67500
-0.25739 0.70000
-0.14735 0.75000
-0.10358 0.80000
-0.08026 0.82500
-0.08517 0.85000
-0.04467 0.87500
-0.04017 0.90000
-0.01563 0.92500
0.00278 0.95000
0.08664 0.99000
压力系数 坐标
-0.82234 0.00000
-1.52596 0.00050
-1.81722 0.00125
-2.08067 0.00250
-2.25780 0.00500
-2.47012 0.00750
-2.47993 0.01000
-2.28930 0.01500
-2.16494 0.02500
-1.97104 0.05000
-1.78940 0.07500
-1.57627 0.12500
-1.48914 0.15000
-1.38482 0.17500
-1.27560 0.20000
-1.33042 0.22500
-1.27560 0.25000
-1.22528 0.27500
-1.13447 0.30000
-1.06615 0.32500
-1.09642 0.35000
-0.96961 0.37500
-0.86447 0.40000
-0.78838 0.42500
-0.71352 0.45000
-0.62557 0.47500
-0.52043 0.50000
-0.40589 0.52500
-0.33430 0.55000
-0.24676 0.57500
-0.16903 0.60000
-0.11462 0.62500
-0.09131 0.65000
-0.03485 0.67500
-0.00376 0.70000
0.02201 0.72500
0.04819 0.75000
0.07764 0.82500
0.09523 0.85000
0.10301 0.87500
0.12714 0.90000
0.14432 0.92500
0.15046 0.95000
0.17214 0.97500
0.16028 0.99000
压力系数 坐标
1.00299 0.06250
1.00749 0.08750
1.00626 0.11250
1.02426 0.13750
1.00749 0.16250
0.99644 0.18750
1.01199 0.21250
1.00994 0.23750
1.00626 0.26250
1.01567 0.28750
1.00217 0.31250
1.01567 0.33750
1.01976 0.36250
1.02426 0.38750
1.01690 0.41250
1.00708 0.43750
1.01240 0.45250
1.01158 0.46750
1.00871 0.48250
1.02058 0.49750
1.00667 0.51250
1.01812 0.52750
0.95594 0.54250
1.02303 0.55750
1.00953 0.57250
1.01853 0.58750
1.01199 0.60250
1.02058 0.61750
1.01690 0.63250
1.00626 0.64750
1.01771 0.66250
1.00994 0.67750
1.01976 0.69250
0.99194 0.70750
1.00667 0.72250
1.00708 0.73750
0.95635 0.74750
1.00912 0.75750
1.00340 0.76750
0.99480 0.77750
1.00544 0.78750
1.00994 0.79750
1.02262 0.80750
1.01649 0.81750
0.99480 0.82750
1.00176 0.83750
1.01894 0.84750
1.00749 0.85750
1.00544 0.86750
1.00708 0.87750
1.01730 0.88750
1.00749 0.89750
1.01403 0.90750
1.01485 0.91750
0.99480 0.92750
1.00258 0.93750
1.00830 0.94750
1.05003 0.95750
1.02058 0.96750
1.00380 0.97750
1.01199 0.98750
0.99194 0.99750
1.01771 1.00750
1.01526 1.01750
1.00626 1.02750
0.99603 1.03750
1.01076 1.04750
1.00258 1.05750
1.00544 1.06750
1.00135 1.07750
1.01280 1.08750
0.96617 1.09750
0.92731 1.10750
0.90767 1.11750
0.88763 1.12750
0.84999 1.13750
0.84958 1.15250
0.83526 1.16750
0.86431 1.18250
0.91176 1.19750
0.96412 1.21250
0.99726 1.22750
1.00871 1.24250
1.00953 1.25750
1.01690 1.27250
1.00053 1.28750
1.01240 1.30250
1.01158 1.31750
1.00176 1.33250
1.01076 1.34750
1.01240 1.36250
0.99358 1.37750
1.00790 1.39250
1.01035 1.40750
1.00912 1.42250
1.00953 1.43750
1.00135 1.46250
1.02017 1.48750
1.02139 1.51250
0.99808 1.53750
0.99930 1.56250
1.00217 1.58750
1.02017 1.61250
0.97149 1.63750
1.00544 1.66250
1.02385 1.68750
0.99971 1.71250
1.00462 1.73750
0.99440 1.76250
1.01076 1.78750
1.01894 1.81250
压力系数 坐标
-0.04222 0.62500
-0.05285 0.93750
-0.05163 1.25000
0.02487 1.56250
