攻角：18.00
升力系数：1.4044 阻力系数： 0.2156
0.0000 
压力系数 坐标
-3.80219 0.00000
-4.56900 0.00050
-4.70246 0.00125
-4.86504 0.00250
-5.03045 0.00500
-4.96817 0.00750
-4.72672 0.01000
-4.64422 0.01500
-4.14515 0.02500
-3.96356 0.05000
-2.57029 0.10000
-2.28881 0.12500
-2.05383 0.15000
-1.89125 0.17500
-1.58631 0.20000
-1.55314 0.22500
-1.19846 0.27500
-0.80252 0.32500
-0.64115 0.35000
-0.56714 0.37500
-0.55783 0.40000
-0.52791 0.42500
-0.51982 0.45000
-0.52103 0.47500
-0.51982 0.50000
-0.51456 0.52500
-0.52588 0.55000
-0.52588 0.57500
-0.53761 0.60000
-0.55500 0.62500
-0.55258 0.65000
-0.56026 0.67500
-0.55986 0.70000
-0.56956 0.75000
-0.56835 0.80000
-0.56673 0.82500
-0.58978 0.85000
-0.57199 0.87500
-0.57886 0.90000
-0.57158 0.92500
-0.57644 0.95000
-0.55339 0.99000
压力系数 坐标
-3.10010 0.00000
-1.95070 0.00050
-1.14992 0.00125
-0.57967 0.00250
-0.17686 0.00500
0.25305 0.00750
0.54829 0.01000
0.92401 0.01500
1.00449 0.02500
1.02714 0.05000
0.95394 0.07500
0.74039 0.12500
0.64495 0.15000
0.56892 0.17500
0.49976 0.20000
0.40108 0.22500
0.36387 0.25000
0.28177 0.27500
0.24375 0.30000
0.20007 0.32500
0.08885 0.35000
0.09654 0.37500
0.09775 0.40000
0.07874 0.42500
0.05771 0.45000
0.05003 0.47500
0.06580 0.50000
0.10018 0.52500
0.09047 0.55000
0.11838 0.57500
0.13941 0.60000
0.14790 0.62500
0.13860 0.65000
0.17055 0.67500
0.19279 0.70000
0.21463 0.72500
0.27125 0.75000
0.27934 0.82500
0.28460 0.85000
0.24456 0.87500
0.21504 0.90000
0.15761 0.92500
0.02698 0.95000
-0.10325 0.97500
-0.55824 0.99000
压力系数 坐标
1.01339 0.06250
1.02309 0.08750
1.01784 0.11250
1.03401 0.13750
1.01824 0.16250
1.00894 0.18750
1.02714 0.21250
1.02107 0.23750
1.01945 0.26250
1.03037 0.28750
1.01905 0.31250
1.02592 0.33750
1.02431 0.36250
1.03603 0.38750
1.03442 0.41250
1.02148 0.43750
1.02835 0.45250
1.02876 0.46750
1.01986 0.48250
1.03199 0.49750
1.01784 0.51250
1.02067 0.52750
0.96324 0.54250
1.02026 0.55750
1.00125 0.57250
1.00287 0.58750
0.99357 0.60250
0.98993 0.61750
0.99317 0.63250
0.98831 0.64750
0.99438 0.66250
0.93371 0.67750
0.91430 0.69250
0.86900 0.70750
0.85202 0.72250
0.83544 0.73750
0.78448 0.74750
0.82209 0.75750
0.81238 0.76750
0.79338 0.77750
0.77801 0.78750
0.74848 0.79750
0.73109 0.80750
0.70440 0.81750
0.61179 0.82750
0.61502 0.83750
0.61583 0.84750
0.61057 0.85750
0.58914 0.86750
0.57094 0.87750
0.56285 0.88750
0.52969 0.89750
0.52241 0.90750
0.50461 0.91750
0.49248 0.92750
0.49207 0.93750
0.47428 0.94750
0.50582 0.95750
0.47792 0.96750
0.44556 0.97750
0.46093 0.98750
0.42939 0.99750
0.43424 1.00750
0.45648 1.01750
0.44273 1.02750
0.44111 1.03750
0.46821 1.04750
0.47913 1.05750
0.48924 1.06750
0.49854 1.07750
0.55516 1.08750
0.55840 1.09750
0.55880 1.10750
0.56083 1.11750
0.57983 1.12750
0.58145 1.13750
0.62473 1.15250
0.64333 1.16750
0.68620 1.18250
0.66396 1.19750
0.68135 1.21250
0.69712 1.22750
0.73028 1.24250
0.77113 1.25750
0.81360 1.27250
0.83908 1.28750
0.88195 1.30250
0.90015 1.31750
0.90904 1.33250
0.94342 1.34750
0.93654 1.36250
0.91147 1.37750
0.94180 1.39250
0.94868 1.40750
0.96243 1.42250
0.97092 1.43750
0.98467 1.46250
1.02471 1.48750
1.03401 1.51250
1.00692 1.53750
1.00772 1.56250
1.01015 1.58750
1.02754 1.61250
0.97861 1.63750
1.01420 1.66250
1.03401 1.68750
1.00247 1.71250
1.01541 1.73750
1.00247 1.76250
1.01743 1.78750
1.02754 1.81250
压力系数 坐标
-0.04501 0.62500
-0.18859 0.93750
-0.16230 1.25000
-0.02075 1.56250
