攻角：-10.00
升力系数：-0.6740 阻力系数： 0.0424
0.0000 
压力系数 坐标
-0.87429 0.00000
-0.20160 0.00050
0.19418 0.00125
0.51982 0.00250
0.78398 0.00500
0.88573 0.00750
0.98799 0.01000
0.97117 0.01500
0.98136 0.02500
0.88971 0.05000
0.58211 0.10000
0.42929 0.12500
0.29654 0.15000
0.17562 0.17500
0.07622 0.20000
-0.02298 0.22500
-0.18019 0.27500
-0.29836 0.32500
-0.34709 0.35000
-0.36799 0.37500
-0.41305 0.40000
-0.41968 0.42500
-0.41621 0.45000
-0.41927 0.47500
-0.40643 0.50000
-0.37706 0.52500
-0.34729 0.55000
-0.32629 0.57500
-0.30784 0.60000
-0.28317 0.62500
-0.26186 0.65000
-0.22016 0.67500
-0.18009 0.70000
-0.14614 0.75000
-0.10597 0.80000
-0.08711 0.82500
-0.07589 0.85000
-0.05581 0.87500
-0.05346 0.90000
-0.03613 0.92500
-0.02482 0.95000
0.01994 0.99000
压力系数 坐标
-1.30423 0.00000
-2.06959 0.00050
-2.35466 0.00125
-2.60883 0.00250
-2.58619 0.00500
-2.46364 0.00750
-2.62514 0.01000
-2.54092 0.01500
-2.47761 0.02500
-2.25138 0.05000
-1.93563 0.07500
-1.66565 0.12500
-1.57410 0.15000
-1.51201 0.17500
-1.35816 0.20000
-1.40078 0.22500
-1.34154 0.25000
-1.25356 0.27500
-1.14783 0.30000
-1.05913 0.32500
-1.02651 0.35000
-0.90111 0.37500
-0.78569 0.40000
-0.67640 0.42500
-0.55834 0.45000
-0.42182 0.47500
-0.30488 0.50000
-0.22067 0.52500
-0.19385 0.55000
-0.17897 0.57500
-0.17479 0.60000
-0.17408 0.62500
-0.17795 0.65000
-0.16786 0.67500
-0.16480 0.70000
-0.15766 0.72500
-0.14879 0.75000
-0.12126 0.82500
-0.10281 0.85000
-0.08894 0.87500
-0.05887 0.90000
-0.03246 0.92500
-0.00891 0.95000
0.02443 0.97500
0.04574 0.99000
压力系数 坐标
1.01276 0.06250
1.01225 0.08750
1.01429 0.11250
1.01307 0.13750
1.01480 0.16250
1.00869 0.18750
1.01542 0.21250
1.01409 0.23750
1.01297 0.26250
1.01450 0.28750
1.00869 0.31250
1.01399 0.33750
1.01440 0.36250
1.01715 0.38750
1.01674 0.41250
1.01256 0.43750
1.01511 0.45250
1.01338 0.46750
1.01175 0.48250
1.01633 0.49750
1.01256 0.51250
1.01338 0.52750
0.99849 0.54250
1.01715 0.55750
1.01195 0.57250
1.01684 0.58750
1.01389 0.60250
1.01480 0.61750
1.01450 0.63250
1.01154 0.64750
1.01368 0.66250
1.01185 0.67750
1.01358 0.69250
1.00359 0.70750
1.01022 0.72250
1.01103 0.73750
0.99869 0.74750
1.01001 0.75750
1.01001 0.76750
1.00175 0.77750
1.00848 0.78750
1.00879 0.79750
1.01562 0.80750
1.01215 0.81750
1.00695 0.82750
1.00940 0.83750
1.01389 0.84750
1.01113 0.85750
1.00726 0.86750
1.01022 0.87750
1.01073 0.88750
1.00247 0.89750
1.00338 0.90750
1.00104 0.91750
0.98881 0.92750
0.98738 0.93750
0.98024 0.94750
0.97769 0.95750
0.95914 0.96750
0.93181 0.97750
0.91754 0.98750
0.89807 0.99750
0.89338 1.00750
0.88481 1.01750
0.86055 1.02750
0.84638 1.03750
0.84281 1.04750
0.82680 1.05750
0.81436 1.06750
0.80692 1.07750
0.79999 1.08750
0.79305 1.09750
0.79520 1.10750
0.79224 1.11750
0.79724 1.12750
0.80621 1.13750
0.82211 1.15250
0.83639 1.16750
0.85708 1.18250
0.88859 1.19750
0.91805 1.21250
0.93793 1.22750
0.96148 1.24250
0.98830 1.25750
0.99604 1.27250
1.00288 1.28750
1.00879 1.30250
1.00828 1.31750
1.00909 1.33250
1.00971 1.34750
1.01022 1.36250
1.00512 1.37750
1.00818 1.39250
1.00950 1.40750
1.00869 1.42250
1.01062 1.43750
1.00848 1.46250
1.01654 1.48750
1.01552 1.51250
1.01042 1.53750
1.00869 1.56250
1.01062 1.58750
1.01511 1.61250
0.99003 1.63750
1.01276 1.66250
1.01542 1.68750
1.00461 1.71250
1.00971 1.73750
1.00614 1.76250
1.01215 1.78750
1.01348 1.81250
压力系数 坐标
-0.03654 0.62500
-0.06070 0.93750
-0.05183 1.25000
0.02687 1.56250
