攻角：-10.00
升力系数：-0.6735 阻力系数： 0.0395
0.0000 
压力系数 坐标
-0.87426 0.00000
-0.20330 0.00050
0.19385 0.00125
0.51949 0.00250
0.78198 0.00500
0.88461 0.00750
0.98673 0.01000
0.96969 0.01500
0.98061 0.02500
0.88747 0.05000
0.58121 0.10000
0.42737 0.12500
0.29505 0.15000
0.17345 0.17500
0.07398 0.20000
-0.02365 0.22500
-0.18157 0.27500
-0.29960 0.32500
-0.34878 0.35000
-0.37040 0.37500
-0.41509 0.40000
-0.42151 0.42500
-0.41804 0.45000
-0.42121 0.47500
-0.40805 0.50000
-0.37887 0.52500
-0.34908 0.55000
-0.32878 0.57500
-0.31001 0.60000
-0.28491 0.62500
-0.26298 0.65000
-0.22074 0.67500
-0.18198 0.70000
-0.14831 0.75000
-0.10822 0.80000
-0.08853 0.82500
-0.07863 0.85000
-0.05639 0.87500
-0.05456 0.90000
-0.03793 0.92500
-0.02650 0.95000
0.01716 0.99000
压力系数 坐标
-1.30437 0.00000
-2.06847 0.00050
-2.35412 0.00125
-2.60814 0.00250
-2.58886 0.00500
-2.46624 0.00750
-2.62783 0.01000
-2.54357 0.01500
-2.47756 0.02500
-2.25027 0.05000
-1.93514 0.07500
-1.66643 0.12500
-1.57512 0.15000
-1.51238 0.17500
-1.35895 0.20000
-1.40241 0.22500
-1.34303 0.25000
-1.25775 0.27500
-1.14981 0.30000
-1.06218 0.32500
-1.02943 0.35000
-0.90620 0.37500
-0.78959 0.40000
-0.68686 0.42500
-0.56444 0.45000
-0.43926 0.47500
-0.31501 0.50000
-0.23482 0.52500
-0.20034 0.55000
-0.18657 0.57500
-0.17800 0.60000
-0.17718 0.62500
-0.17861 0.65000
-0.16525 0.67500
-0.15596 0.70000
-0.14750 0.72500
-0.13791 0.75000
-0.10914 0.82500
-0.09343 0.85000
-0.08057 0.87500
-0.05956 0.90000
-0.03436 0.92500
-0.00957 0.95000
0.02083 0.97500
0.04409 0.99000
压力系数 坐标
1.01346 0.06250
1.01162 0.08750
1.01172 0.11250
1.01233 0.13750
1.01274 0.16250
1.00836 0.18750
1.01509 0.21250
1.01305 0.23750
1.01213 0.26250
1.01437 0.28750
1.00866 0.31250
1.01468 0.33750
1.01325 0.36250
1.01580 0.38750
1.01641 0.41250
1.01264 0.43750
1.01539 0.45250
1.01335 0.46750
1.01182 0.48250
1.01519 0.49750
1.01193 0.51250
1.01254 0.52750
0.99887 0.54250
1.01723 0.55750
1.01091 0.57250
1.01529 0.58750
1.01305 0.60250
1.01335 0.61750
1.01519 0.63250
1.01050 0.64750
1.01121 0.66250
1.00938 0.67750
1.01121 0.69250
1.00295 0.70750
1.00978 0.72250
1.01070 0.73750
0.99560 0.74750
1.00917 0.75750
1.00836 0.76750
0.99968 0.77750
1.00744 0.78750
1.00631 0.79750
1.01376 0.80750
1.00999 0.81750
1.00438 0.82750
1.00764 0.83750
1.01305 0.84750
1.01162 0.85750
1.00591 0.86750
1.00927 0.87750
1.00927 0.88750
1.00407 0.89750
1.00580 0.90750
1.00631 0.91750
0.99826 0.92750
0.99703 0.93750
0.99305 0.94750
0.99713 0.95750
0.97826 0.96750
0.95541 0.97750
0.93501 0.98750
0.91144 0.99750
0.90277 1.00750
0.89083 1.01750
0.86237 1.02750
0.84584 1.03750
0.83901 1.04750
0.82636 1.05750
0.81248 1.06750
0.80361 1.07750
0.80279 1.08750
0.79228 1.09750
0.79137 1.10750
0.79851 1.11750
0.81187 1.12750
0.81514 1.13750
0.83105 1.15250
0.85513 1.16750
0.87900 1.18250
0.89920 1.19750
0.91644 1.21250
0.94113 1.22750
0.96398 1.24250
0.97969 1.25750
0.99295 1.27250
0.99509 1.28750
1.00489 1.30250
1.00856 1.31750
1.00723 1.33250
1.00866 1.34750
1.00815 1.36250
1.00223 1.37750
1.00682 1.39250
1.00948 1.40750
1.00662 1.42250
1.00866 1.43750
1.00611 1.46250
1.01448 1.48750
1.01407 1.51250
1.00866 1.53750
1.00917 1.56250
1.00917 1.58750
1.01346 1.61250
0.98632 1.63750
1.01101 1.66250
1.01499 1.68750
1.00264 1.71250
1.00805 1.73750
1.00417 1.76250
1.01050 1.78750
1.01203 1.81250
压力系数 坐标
-0.04252 0.62500
-0.06976 0.93750
-0.04272 1.25000
0.02644 1.56250
