攻角：-3.00
升力系数：0.1788 阻力系数： 0.0075
0.0000 
压力系数 坐标
0.96389 0.00000
1.01814 0.00050
0.99243 0.00125
0.93495 0.00250
0.80125 0.00500
0.72049 0.00750
0.55583 0.01000
0.43044 0.01500
0.24929 0.02500
0.08270 0.05000
-0.23579 0.10000
-0.35926 0.12500
-0.46431 0.15000
-0.56450 0.17500
-0.59354 0.20000
-0.70841 0.22500
-0.81528 0.27500
-0.87509 0.32500
-0.89989 0.35000
-0.88764 0.37500
-0.90394 0.40000
-0.88066 0.42500
-0.84666 0.45000
-0.81690 0.47500
-0.77612 0.50000
-0.73503 0.52500
-0.69728 0.55000
-0.56116 0.57500
-0.53100 0.60000
-0.47625 0.62500
-0.45591 0.65000
-0.40844 0.67500
-0.36249 0.70000
-0.28406 0.75000
-0.20816 0.80000
-0.17243 0.82500
-0.14359 0.85000
-0.10382 0.87500
-0.08266 0.90000
-0.04208 0.92500
-0.00302 0.95000
0.11155 0.99000
压力系数 坐标
0.86178 0.00000
0.60310 0.00050
0.40585 0.00125
0.20445 0.00250
0.04121 0.00500
-0.18022 0.00750
-0.31108 0.01000
-0.47443 0.01500
-0.54891 0.02500
-0.60549 0.05000
-0.66196 0.07500
-0.71165 0.12500
-0.72663 0.15000
-0.73928 0.17500
-0.74545 0.20000
-0.76974 0.22500
-0.77520 0.25000
-0.74849 0.27500
-0.70608 0.30000
-0.68048 0.32500
-0.68766 0.35000
-0.64212 0.37500
-0.60285 0.40000
-0.55681 0.42500
-0.46785 0.45000
-0.41299 0.47500
-0.35237 0.50000
-0.26584 0.52500
-0.20583 0.55000
-0.14541 0.57500
-0.08104 0.60000
-0.01648 0.62500
0.03149 0.65000
0.08422 0.67500
0.14221 0.70000
0.19028 0.72500
0.22469 0.75000
0.30292 0.82500
0.32387 0.85000
0.32681 0.87500
0.32893 0.90000
0.32074 0.92500
0.28724 0.95000
0.26507 0.97500
0.19018 0.99000
压力系数 坐标
1.01550 0.06250
1.01449 0.08750
1.01500 0.11250
1.01591 0.13750
1.01743 0.16250
1.01146 0.18750
1.02016 0.21250
1.01864 0.23750
1.01490 0.26250
1.01814 0.28750
1.01216 0.31250
1.01743 0.33750
1.01722 0.36250
1.02046 0.38750
1.01996 0.41250
1.01561 0.43750
1.01895 0.45250
1.01571 0.46750
1.01419 0.48250
1.01945 0.49750
1.01500 0.51250
1.01561 0.52750
1.00164 0.54250
1.01915 0.55750
1.01389 0.57250
1.01803 0.58750
1.01490 0.60250
1.01722 0.61750
1.01722 0.63250
1.01429 0.64750
1.01581 0.66250
1.01611 0.67750
1.01611 0.69250
1.00741 0.70750
1.01378 0.72250
1.01338 0.73750
1.00043 0.74750
1.01227 0.75750
1.01297 0.76750
1.00650 0.77750
1.01196 0.78750
1.01136 0.79750
1.01854 0.80750
1.01753 0.81750
1.00943 0.82750
1.01176 0.83750
1.01702 0.84750
1.01692 0.85750
1.00994 0.86750
1.01500 0.87750
1.01530 0.88750
1.01095 0.89750
1.01490 0.90750
1.01490 0.91750
1.00882 0.92750
1.01257 0.93750
1.01358 0.94750
1.02370 0.95750
1.01652 0.96750
1.01075 0.97750
1.01338 0.98750
1.00791 0.99750
1.01409 1.00750
1.00963 1.01750
0.96672 1.02750
0.90266 1.03750
0.85874 1.04750
0.83698 1.05750
0.87250 1.06750
0.92027 1.07750
0.97745 1.08750
1.00741 1.09750
1.00721 1.10750
1.00700 1.11750
1.00953 1.12750
1.00862 1.13750
1.01277 1.15250
1.01065 1.16750
1.01075 1.18250
1.00872 1.19750
1.00882 1.21250
1.01055 1.22750
1.01146 1.24250
1.01136 1.25750
1.01328 1.27250
1.00852 1.28750
1.01156 1.30250
1.01358 1.31750
1.00974 1.33250
1.01136 1.34750
1.01105 1.36250
1.00791 1.37750
1.01034 1.39250
1.01156 1.40750
1.01044 1.42250
1.01166 1.43750
1.01075 1.46250
1.01722 1.48750
1.01773 1.51250
1.01257 1.53750
1.01115 1.56250
1.01206 1.58750
1.01743 1.61250
0.99233 1.63750
1.01490 1.66250
1.01722 1.68750
1.00650 1.71250
1.01227 1.73750
1.00771 1.76250
1.01348 1.78750
1.01520 1.81250
压力系数 坐标
-0.00747 0.62500
-0.03328 0.93750
-0.04147 1.25000
0.01439 1.56250
